zpid,cityid,counties,bathrooms,bedrooms,fullbathrooms,finishedSqFt,lotsizeSqFt,latitude,longitude,yearbuilt,amount,zipcode,units,airconditiontype,heatsystemtype,buildingquality,pools,Earning,neighborhood_avg_amount
10718620,Los Angeles,Los Angeles,3,4,3,2047,11019,34.218173,-118.633053,1963,415426,96339,1,0,2,4,1,52024,392702.0
10718966,Los Angeles,Los Angeles,3,4,3,2714,12540,34.216126,-118.64591200000001,1986,843000,96339,1,1,2,4,1,52024,527097.2
10719150,Los Angeles,Los Angeles,2,3,2,1513,7558,34.205202,-118.62839699999999,1956,70516,96342,1,0,2,7,0,52024,341219.4
10719250,Los Angeles,Los Angeles,2,3,2,1541,7500,34.204437,-118.626047,1960,343489,96342,1,0,2,7,1,52024,179137.75
10719534,Los Angeles,Los Angeles,2,3,2,1732,10264,34.206257,-118.622069,1956,230582,96342,1,0,2,7,0,52024,222513.25
10719634,Los Angeles,Los Angeles,2,3,2,1372,8314,34.20129,-118.61836299999999,1956,162134,96342,1,0,2,7,0,52024,167493.33333333334
10719680,Los Angeles,Los Angeles,2,3,2,1994,12546,34.207614,-118.62187,1956,118670,96342,1,1,2,4,0,52024,235354.0
10720333,Los Angeles,Los Angeles,1,1,1,648,6786,34.203097,-118.607019,1948,43909,96338,1,0,7,7,0,52024,260012.2857142857
10720632,Los Angeles,Los Angeles,2,4,2,1372,6901,34.205257,-118.612967,1956,358942,96338,1,0,2,7,0,52024,330986.0
10720732,Los Angeles,Los Angeles,2,3,2,1553,7810,34.204187,-118.61031100000001,1956,419957,96338,1,0,2,7,1,52024,273944.1
10721015,Los Angeles,Los Angeles,2,4,2,1496,6378,34.195124,-118.60905100000001,1958,141403,96338,1,0,2,4,0,52024,324323.25
10721138,Los Angeles,Los Angeles,2,2,2,687,57118,34.1985,-118.609,1985,206035,96338,1,1,2,4,1,52024,252797.33333333334
10721251,Los Angeles,Los Angeles,1,1,1,670,168366,34.2003,-118.61200000000001,1976,124674,96338,1,1,2,4,1,52024,267809.7272727273
10721351,Los Angeles,Los Angeles,1,1,1,783,170145,34.1996,-118.61200000000001,1977,265000,96338,1,1,2,4,1,52024,273241.6666666667
10721497,Los Angeles,Los Angeles,1,1,1,464,25243,34.1999,-118.615,1981,110856,96342,1,1,2,4,1,52024,231969.0
10721543,Los Angeles,Los Angeles,3,3,3,1743,4886,34.199794,-118.616876,1979,283911,96342,1,1,2,4,1,52024,195145.8
10721689,Los Angeles,Los Angeles,3,4,3,1598,351149,34.194406,-118.620449,1974,307381,96342,1,1,2,4,1,52024,240307.75
10722242,Los Angeles,Los Angeles,1,2,1,868,107392,34.1996,-118.61399999999999,1977,141403,96338,1,1,2,4,1,52024,231969.0
10722363,Los Angeles,Los Angeles,2,2,2,886,97377,34.1994,-118.632,1985,270000,96342,1,1,2,7,0,52024,349751.14285714284
10722515,Los Angeles,Los Angeles,2,3,2,1372,8037,34.198812,-118.622837,1956,61967,96342,1,0,2,7,0,52024,66965.5
10722807,Los Angeles,Los Angeles,2,4,2,1570,7699,34.19563,-118.63331799999999,1959,313304,96342,1,0,2,7,0,52024,302719.375
10723030,Los Angeles,Los Angeles,3,4,3,2351,10998,34.208135,-118.64007,1964,301886,96339,1,0,2,4,1,52024,417920.4
10723122,Los Angeles,Los Angeles,3,4,3,2139,1490806,34.201594,-118.632328,1987,427746,96342,1,1,2,4,0,52024,400552.85714285716
10723222,Los Angeles,Los Angeles,4,5,4,2911,10992,34.204918,-118.63378999999999,1990,575532,96342,1,1,2,1,0,52024,487698.0
10723245,Los Angeles,Los Angeles,3,4,3,2095,11007,34.205024,-118.635557,1964,566384,96339,1,0,2,4,0,52024,470469.3333333333
10723568,Los Angeles,Los Angeles,2,3,2,1763,8295,34.203649,-118.64103600000001,1972,588000,96342,1,1,2,4,0,52024,461140.25
10724375,Los Angeles,Los Angeles,4,5,4,3082,13356,34.20727,-118.64703700000001,1994,907000,96342,1,1,2,10,0,52024,693981.5714285715
10724498,Los Angeles,Los Angeles,5,5,5,3135,10874,34.204281,-118.646798,1997,546038,96342,1,1,2,4,0,52024,647367.1428571428
10724767,Los Angeles,Los Angeles,2,3,2,1570,7485,34.193389,-118.63754399999999,1959,134844,96342,1,0,2,7,0,52024,318762.8
10726142,Los Angeles,Los Angeles,3,4,3,2315,17665,34.186417,-118.66043300000001,1967,362306,96342,1,1,2,4,0,52024,580658.2
10726342,Los Angeles,Los Angeles,3,3,3,2012,57298,34.1839,-118.65700000000001,1985,265091,96389,1,1,2,7,1,52024,499551.6
10726657,Los Angeles,Los Angeles,3,4,3,2775,12379,34.189121,-118.655767,1969,117621,96342,1,1,2,4,0,52024,121168.0
10726803,Los Angeles,Los Angeles,5,5,5,2986,11388,34.177792,-118.666399,1997,532890,96389,1,1,2,1,1,52024,573890.5
10727018,Los Angeles,Los Angeles,2,4,2,1397,7476,34.187228999999995,-118.648226,1960,64414,96342,1,0,2,7,0,52024,260352.7142857143
10727871,Los Angeles,Los Angeles,2,4,2,1570,7616,34.193563,-118.65556799999999,1960,67274,96342,1,0,2,7,0,52024,92447.5
10727971,Los Angeles,Los Angeles,2,3,2,1570,8129,34.192606,-118.64798200000001,1959,356329,96342,1,0,2,7,0,52024,236411.66666666666
10728194,Los Angeles,Los Angeles,2,3,2,1570,8019,34.18909,-118.651619,1960,235160,96342,1,0,2,7,0,52024,169120.2
10728586,Los Angeles,Los Angeles,2,3,2,1570,7456,34.194603,-118.64492,1960,329932,96342,1,0,2,7,1,52024,272075.4285714286
10728609,Los Angeles,Los Angeles,3,4,3,1922,6830,34.193559,-118.642683,1960,519000,96342,1,0,2,4,0,52024,279852.4
10728732,Los Angeles,Los Angeles,3,3,3,2056,11302,34.180126,-118.63717,1963,269591,96389,1,1,2,4,0,52024,294116.6666666667
10728855,Los Angeles,Los Angeles,2,4,2,1811,6979,34.185848,-118.638695,1959,543042,96389,1,0,2,7,0,52024,273458.625
10729024,Los Angeles,Los Angeles,3,4,3,1675,13256,34.18128,-118.635393,1961,91142,96389,1,1,2,4,0,52024,348708.875
10729124,Los Angeles,Los Angeles,2,3,2,1160,7814,34.183825,-118.63685500000001,1959,306535,96389,1,1,2,7,0,52024,335060.0
10729247,Los Angeles,Los Angeles,4,6,4,3266,18726,34.184042,-118.633233,1956,691660,96389,1,1,2,4,1,52024,331720.0
10729324,Los Angeles,Los Angeles,4,5,4,2686,13541,34.179911,-118.63126000000001,1963,333311,96389,1,1,2,4,0,52024,504618.6
10729470,Los Angeles,Los Angeles,2,3,2,1822,7171,34.18959,-118.63182900000001,1957,111567,96342,1,0,2,7,0,52024,305624.5
10729570,Los Angeles,Los Angeles,2,3,2,1597,7051,34.187089,-118.63436499999999,1959,214608,96342,1,0,2,7,0,52024,278594.6
10730277,Los Angeles,Los Angeles,2,4,2,1361,7559,34.191407,-118.63023000000001,1957,73829,96342,1,1,2,7,1,52024,362620.0
10730469,Los Angeles,Los Angeles,2,4,2,1661,7559,34.190913,-118.6204,1957,252763,96342,1,0,2,7,0,52024,289758.3333333333
10730569,Los Angeles,Los Angeles,3,4,3,1559,7518,34.191764,-118.615081,1957,254482,96342,1,0,2,7,0,52024,137701.0
10730669,Los Angeles,Los Angeles,2,3,2,1570,7273,34.189474,-118.614501,1959,66665,96342,1,0,2,7,0,52024,201194.4
10730868,Los Angeles,Los Angeles,3,2,3,1533,160991,34.1828,-118.615,1975,362439,96389,1,1,2,4,1,52024,390154.6666666667
10731098,Los Angeles,Los Angeles,2,3,2,1630,7513,34.185714000000004,-118.63038799999998,1955,75022,96389,1,0,2,4,0,52024,448782.3333333333
10731443,Los Angeles,Los Angeles,3,4,3,2700,11247,34.184405,-118.61586299999999,1963,421759,96389,1,1,2,4,1,52024,390154.6666666667
10731681,Los Angeles,Los Angeles,3,3,3,2243,7831,34.174453,-118.621668,1949,350483,96389,1,1,2,7,0,52024,373495.25
10731704,Los Angeles,Los Angeles,3,3,3,1859,6701,34.174151,-118.619225,1955,105527,96389,1,0,2,4,0,52024,294267.8333333333
10731927,Los Angeles,Los Angeles,2,3,2,1430,6749,34.170752,-118.61652,1955,301780,96389,1,0,2,7,1,52024,358119.4
10732400,Los Angeles,Los Angeles,3,5,3,2665,12195,34.17801,-118.617599,1960,209783,96389,1,1,2,4,1,52024,157655.0
10732998,Los Angeles,Los Angeles,2,3,2,1650,7440,34.17645,-118.64059499999999,1959,221693,96389,1,0,2,4,1,52024,221693.0
10733182,Los Angeles,Los Angeles,3,2,3,1217,24039,34.1646,-118.625,1982,310000,96387,1,1,2,4,1,52024,626341.6
10733364,Los Angeles,Los Angeles,3,3,3,1751,10281,34.16861,-118.623876,1957,624544,96389,1,0,2,4,1,52024,509463.8
10733571,Los Angeles,Los Angeles,3,4,3,2075,12501,34.167431,-118.62313700000001,1951,574804,96389,1,0,2,4,0,52024,592173.2
10733762,Los Angeles,Los Angeles,3,4,3,2600,9993,34.171597999999996,-118.63684599999999,1960,765000,96389,1,0,2,4,1,52024,493437.0
10733885,Los Angeles,Los Angeles,3,4,3,2828,11359,34.167730999999996,-118.64015900000001,1961,631457,96389,1,1,2,4,1,52024,486751.3333333333
10734360,Los Angeles,Los Angeles,3,3,3,3010,15541,34.17937,-118.654202,1964,805000,96389,1,1,2,4,0,52024,623191.0
10734460,Los Angeles,Los Angeles,3,3,3,1991,9478,34.180119,-118.648853,1961,96855,96389,1,0,2,4,0,52024,377705.3333333333
10734560,Los Angeles,Los Angeles,2,3,2,2070,7598,34.180685,-118.645848,1960,99292,96389,1,0,2,4,0,52024,274237.6666666667
10734683,Los Angeles,Los Angeles,2,3,2,2080,10570,34.17905,-118.64817,1960,654220,96389,1,1,2,4,1,52024,382085.14285714284
10734806,Los Angeles,Los Angeles,3,4,3,2482,10724,34.175643,-118.646391,1962,408364,96389,1,1,2,4,1,52024,529958.2
10734975,Los Angeles,Los Angeles,2,3,2,1976,12223,34.176276,-118.656364,1964,332324,96389,1,1,2,4,0,52024,590176.25
10735098,Los Angeles,Los Angeles,2,3,2,2219,13093,34.176759999999994,-118.65128700000001,1965,685440,96389,1,1,2,4,0,52024,528120.3333333334
10735198,Los Angeles,Los Angeles,2,4,2,2016,11650,34.172989,-118.654835,1964,609642,96389,1,1,2,4,1,52024,415127.75
10735298,Los Angeles,Los Angeles,3,5,3,2384,12110,34.170777,-118.65404199999999,1964,104806,96389,1,1,2,4,0,52024,479805.0
10735590,Los Angeles,Los Angeles,3,3,3,2440,11607,34.170264,-118.644296,1962,479555,96389,1,1,2,4,1,52024,555506.0
10735690,Los Angeles,Los Angeles,3,5,3,2360,11979,34.167096,-118.64925500000001,1963,329631,96389,1,1,2,4,0,52024,508900.75
10756744,Los Angeles,Los Angeles,2,3,2,2030,9232,34.157413,-118.627798,1958,470813,96387,1,1,2,4,1,52024,447119.0
10756982,Los Angeles,Los Angeles,2,3,2,1875,8783,34.160383,-118.63137900000001,1957,609641,96387,1,1,2,4,1,52024,506668.3333333333
10757005,Los Angeles,Los Angeles,2,4,2,2027,10475,34.159389000000004,-118.629401,1958,439551,96387,1,1,2,4,1,52024,423546.8
10757228,Los Angeles,Los Angeles,3,4,3,2365,13514,34.154621,-118.62948100000001,1961,418364,96387,1,1,2,4,0,52024,473427.0
10757466,Los Angeles,Los Angeles,2,3,2,2188,13931,34.155321,-118.62468700000001,1965,564980,96387,1,1,2,4,1,52024,503243.0
10757734,Los Angeles,Los Angeles,4,4,4,3024,17347,34.164221999999995,-118.62077,1949,1015000,96387,1,1,2,1,1,52024,574223.0
10757780,Los Angeles,Los Angeles,2,3,2,1944,5975,34.162915999999996,-118.620415,1966,607360,96387,1,1,2,4,0,52024,574106.8
10758018,Los Angeles,Los Angeles,2,3,2,1879,9887,34.159113,-118.616153,1960,538226,96387,1,0,2,4,1,52024,335549.8
10758546,Los Angeles,Los Angeles,3,4,3,2305,10734,34.150665999999994,-118.61821299999998,1962,838000,96387,1,1,2,4,1,52024,761500.0
10761083,Los Angeles,Los Angeles,2,4,2,1212,5953,34.2173,-118.52393500000001,1954,281472,96364,1,0,7,7,0,52024,252864.77777777778
10761206,Los Angeles,Los Angeles,2,4,2,1192,7201,34.218934000000004,-118.526086,1954,401000,96364,1,0,7,7,0,52024,267000.625
10761790,Los Angeles,Los Angeles,2,3,2,1350,8065,34.215888,-118.52826100000001,1953,237993,96364,1,0,2,7,1,52024,264144.22222222225
10761890,Los Angeles,Los Angeles,2,3,2,1184,6099,34.217265999999995,-118.52719099999999,1953,190896,96364,1,0,2,7,0,52024,246800.875
10762242,Los Angeles,Los Angeles,3,2,3,1330,82095,34.2107,-118.535,1988,255839,96364,1,1,2,4,1,52024,250901.75
10762379,Los Angeles,Los Angeles,2,4,2,1372,5924,34.219429999999996,-118.52676399999999,1955,155430,96364,1,0,2,7,1,52024,267000.625
10762602,Los Angeles,Los Angeles,1,3,1,924,13185,34.219493,-118.543098,1943,379000,96364,1,0,2,7,0,52024,337874.3333333333
10763015,Los Angeles,Los Angeles,2,3,2,1534,7624,34.212215,-118.54085900000001,1955,192176,96364,1,0,7,7,0,52024,260598.14285714287
10763452,Los Angeles,Los Angeles,2,2,2,956,88763,34.2089,-118.54,1987,193000,96364,1,1,2,7,0,52024,257791.14285714287
10763805,Los Angeles,Los Angeles,5,6,5,4194,21993,34.211496999999994,-118.55063999999999,1938,578181,96364,1,1,2,4,0,52024,444302.6666666667
10764058,Los Angeles,Los Angeles,1,2,1,882,7436,34.207367,-118.551193,1953,360727,96364,1,0,7,7,0,52024,324164.375
10764104,Los Angeles,Los Angeles,2,3,2,1868,10816,34.206081,-118.550743,1949,245060,96364,1,0,2,7,0,52024,291369.25
10764204,Los Angeles,Los Angeles,2,3,2,1661,6423,34.204913,-118.54711,1956,193051,96364,1,0,2,4,0,52024,312647.6
10764304,Los Angeles,Los Angeles,2,3,2,2120,8560,34.203358,-118.547848,1955,344778,96364,1,1,2,7,0,52024,294468.625
10764404,Los Angeles,Los Angeles,1,2,1,1342,6761,34.203619,-118.550739,1950,281558,96364,1,0,7,7,0,52024,285015.6666666667
10764748,Los Angeles,Los Angeles,1,3,1,1080,5412,34.201879999999996,-118.544172,1954,274657,96364,1,0,2,7,0,52024,246902.875
10764986,Los Angeles,Los Angeles,1,3,1,1115,7872,34.215057,-118.55748500000001,1953,189000,96364,1,0,7,7,0,52024,212295.2
10765109,Los Angeles,Los Angeles,1,3,1,1115,7872,34.212241999999996,-118.558452,1953,58947,96364,1,0,7,7,0,52024,205851.83333333334
10765209,Los Angeles,Los Angeles,1,3,1,1340,7771,34.214364,-118.555015,1953,257471,96364,1,0,7,7,0,52024,191085.5
10765561,Los Angeles,Los Angeles,3,3,3,2106,5181,34.215758,-118.569174,1987,440581,91306,1,1,2,4,0,52024,389505.0
10765676,Los Angeles,Los Angeles,3,3,3,1644,7563,34.211234000000005,-118.569731,1954,240651,91306,1,0,2,4,0,52024,384326.7
10766021,Los Angeles,Los Angeles,1,3,1,1085,8406,34.217672,-118.56216,1958,84233,91306,1,0,7,7,0,52024,280235.6666666667
10766267,Los Angeles,Los Angeles,2,3,2,1489,13133,34.213429999999995,-118.56336599999999,1956,245414,91306,1,0,7,7,0,52024,248886.66666666666
10766367,Los Angeles,Los Angeles,2,4,2,1753,5512,34.215815,-118.56626200000001,1968,216810,91306,1,1,2,4,0,52024,281146.3333333333
10766467,Los Angeles,Los Angeles,3,4,3,2119,5367,34.212113,-118.564365,1970,281961,91306,1,1,2,4,1,52024,318278.6666666667
10766567,Los Angeles,Los Angeles,3,4,3,2485,5877,34.215331,-118.56818,1990,499020,91306,1,1,2,4,1,52024,377555.6666666667
10766966,Los Angeles,Los Angeles,2,3,2,1380,8399,34.219390999999995,-118.577025,1954,274698,91306,1,0,2,7,1,52024,302123.8
10767066,Los Angeles,Los Angeles,4,5,4,2976,5512,34.213381,-118.57708500000001,1980,528629,91306,1,1,2,4,0,52024,333640.0
10767250,Los Angeles,Los Angeles,3,5,3,2778,6029,34.212107,-118.577595,1980,306523,91306,1,1,2,4,1,52024,320908.1111111111
10767296,Los Angeles,Los Angeles,3,4,3,2751,5777,34.210969,-118.577079,1990,322828,91306,1,1,2,4,0,52024,324456.2
10767411,Los Angeles,Los Angeles,2,3,2,1733,5593,34.216934,-118.571854,1969,235783,91306,1,1,2,4,1,52024,358951.85714285716
10767511,Los Angeles,Los Angeles,2,4,2,1928,6142,34.210986,-118.57219099999999,1977,504889,91306,1,1,2,4,0,52024,307203.54545454547
10767818,Los Angeles,Los Angeles,2,3,2,1562,7499,34.216575,-118.57919,1956,195644,91306,1,0,2,7,0,52024,351800.75
10767941,Los Angeles,Los Angeles,2,3,2,1313,7840,34.216713,-118.584851,1955,63393,91306,1,0,2,7,0,52024,256313.77777777778
10768041,Los Angeles,Los Angeles,3,3,3,1653,7642,34.216454999999996,-118.58646599999999,1959,379104,91306,1,1,2,4,1,52024,237583.11111111112
10768141,Los Angeles,Los Angeles,2,3,2,1216,7502,34.215064,-118.580202,1954,311439,91306,1,0,2,7,1,52024,320363.14285714284
10768287,Los Angeles,Los Angeles,2,4,2,1719,7548,34.209059,-118.57972,1979,402840,91306,1,1,2,4,0,52024,249475.14285714287
10768410,Los Angeles,Los Angeles,2,4,2,1717,7511,34.212963,-118.587208,1963,343542,96339,1,0,2,4,0,52024,277312.22222222225
10768502,Los Angeles,Los Angeles,2,3,2,1383,7951,34.211757,-118.587203,1959,94874,96339,1,1,2,4,1,52024,319157.44444444444
10768602,Los Angeles,Los Angeles,2,4,2,1973,7506,34.210936,-118.58603000000001,1960,273787,91306,1,0,2,4,1,52024,286662.75
10768739,Los Angeles,Los Angeles,2,4,2,1410,7733,34.21877,-118.589359,1957,67467,96339,1,0,2,4,0,52024,245125.0
10768908,Los Angeles,Los Angeles,2,3,2,1365,7200,34.214405,-118.58793899999999,1957,359853,96339,1,0,2,4,1,52024,235275.5
10769008,Los Angeles,Los Angeles,2,3,2,1354,7507,34.213333,-118.590515,1958,386000,96339,1,0,2,4,0,52024,268737.75
10769145,Los Angeles,Los Angeles,2,4,2,1507,7500,34.210494,-118.590709,1953,166257,96339,1,0,2,7,0,52024,307083.8333333333
10769245,Los Angeles,Los Angeles,2,3,2,1380,7199,34.208582,-118.58870900000001,1954,429000,96339,1,0,2,7,1,52024,276431.125
10769314,Los Angeles,Los Angeles,2,3,2,1452,7974,34.211733,-118.59357800000001,1957,331386,96339,1,1,2,4,0,52024,312658.3333333333
10769632,Los Angeles,Los Angeles,2,3,2,1406,7503,34.213093,-118.601316,1956,329206,96339,1,0,2,7,1,52024,291239.0
10770309,Los Angeles,Los Angeles,2,3,2,1163,7994,34.207034,-118.59900800000001,1942,236631,96338,1,1,2,7,0,52024,292906.375
10770942,Los Angeles,Los Angeles,2,4,2,1611,6801,34.207588,-118.59138100000001,1952,410000,96338,1,1,2,7,0,52024,296854.625
10771110,Los Angeles,Los Angeles,1,2,1,1054,9100,34.204956,-118.59296200000001,1950,147887,96338,1,0,7,7,0,52024,257638.2
10771233,Los Angeles,Los Angeles,1,2,1,784,6000,34.203562,-118.58791000000001,1944,40133,96338,1,0,2,7,0,52024,240199.0
10771535,Los Angeles,Los Angeles,3,3,3,1799,60044,34.199704,-118.590451,1991,245072,96338,1,1,2,4,0,52024,284221.75
10771619,Los Angeles,Los Angeles,2,3,2,1293,7327,34.207046000000005,-118.579158,1955,70583,91306,1,0,2,7,1,52024,245844.0
10771765,Los Angeles,Los Angeles,3,5,3,1933,8206,34.207239,-118.58458799999998,1953,185989,91306,1,0,7,7,0,52024,289115.625
10771971,Los Angeles,Los Angeles,2,3,2,1293,7695,34.202145,-118.583721,1955,345000,91306,1,0,2,7,1,52024,300821.28571428574
10772117,Los Angeles,Los Angeles,2,4,2,1373,9558,34.20332,-118.58168300000001,1955,319853,91306,1,1,2,7,1,52024,276535.5
10772445,Los Angeles,Los Angeles,2,2,2,1021,75697,34.2099,-118.574,1982,197000,91306,1,1,2,4,1,52024,324183.92307692306
10772491,Los Angeles,Los Angeles,3,3,3,1428,69499,34.2099,-118.573,1981,288000,91306,1,1,2,4,1,52024,288122.76923076925
10772685,Los Angeles,Los Angeles,3,2,3,1337,139726,34.2065,-118.570966,1977,259000,91306,1,1,2,4,1,52024,257097.41666666666
10773025,Los Angeles,Los Angeles,3,4,3,2466,6413,34.204864,-118.57269299999999,1969,545689,91306,1,1,2,4,1,52024,211285.36363636365
10773721,Los Angeles,Los Angeles,1,3,1,980,7016,34.201421,-118.566649,1951,160707,91306,1,0,7,7,0,52024,178683.2
10773767,Los Angeles,Los Angeles,2,3,2,1447,7871,34.203169,-118.56321299999999,1959,278687,91306,1,0,2,7,1,52024,226228.66666666666
10774143,Los Angeles,Los Angeles,1,1,1,573,93676,34.203,-118.56200000000001,1979,89507,96364,1,1,2,4,1,52024,237028.88888888888
10774289,Los Angeles,Los Angeles,2,2,2,1281,122473,34.2021,-118.559,1977,284000,96364,1,1,2,4,1,52024,235375.18181818182
10774412,Los Angeles,Los Angeles,3,2,3,1176,51161,34.2056,-118.56200000000001,1988,280494,96364,1,1,2,7,1,52024,230179.55555555556
10774665,Los Angeles,Los Angeles,1,2,1,1529,8759,34.208628000000004,-118.559853,1952,196265,96364,1,0,7,7,1,52024,228639.4
10775110,Los Angeles,Los Angeles,3,4,3,1576,2571,34.204026,-118.55454499999999,1989,221086,96364,1,1,2,4,0,52024,277650.7272727273
10775217,Los Angeles,Los Angeles,3,3,3,1368,49177,34.201609000000005,-118.55653400000001,1980,303443,96364,1,1,2,4,1,52024,243898.0
10775486,Los Angeles,Los Angeles,2,3,2,1496,6050,34.207706,-118.541275,1951,247624,96364,1,0,7,7,0,52024,282067.25
10775983,Los Angeles,Los Angeles,2,2,2,860,15998,34.2023,-118.538,1992,243000,96364,1,1,2,4,0,52024,193110.66666666666
10776219,Los Angeles,Los Angeles,1,2,1,854,5768,34.209028,-118.52911,1950,358522,96364,1,0,7,7,0,52024,382928.4285714286
10776365,Los Angeles,Los Angeles,2,3,2,1846,6000,34.207521,-118.52888899999999,1960,353081,96364,1,0,2,4,0,52024,379601.3333333333
10776388,Los Angeles,Los Angeles,5,6,5,2784,6753,34.206146999999994,-118.528912,1960,501020,96364,1,1,2,4,1,52024,327901.0
10776913,Los Angeles,Los Angeles,2,3,2,1900,6751,34.211424,-118.521148,1953,100929,96364,1,0,2,7,0,52024,303627.8333333333
10777013,Los Angeles,Los Angeles,2,3,2,1735,6390,34.210182,-118.525176,1953,442000,96364,1,0,2,7,0,52024,284323.75
10777113,Los Angeles,Los Angeles,2,3,2,1230,7616,34.211876000000004,-118.52606899999999,1953,402891,96364,1,0,2,7,0,52024,282681.75
10777251,Los Angeles,Los Angeles,3,3,3,1885,6100,34.206371000000004,-118.52401200000001,1953,243340,96364,1,1,2,4,0,52024,354110.6
10777780,Los Angeles,Los Angeles,2,2,2,912,5518,34.202253000000006,-118.51801499999999,1952,58864,96364,1,1,2,7,0,52024,214338.5
10778110,Los Angeles,Los Angeles,1,3,1,1180,6306,34.195054999999996,-118.518022,1949,407991,96364,1,0,7,7,0,52024,256322.88888888888
10778779,Los Angeles,Los Angeles,1,3,1,1175,6719,34.190713,-118.524657,1950,422500,96364,1,0,7,7,0,52024,288875.125
10778879,Los Angeles,Los Angeles,1,2,1,1107,6041,34.189337,-118.51942,1950,113379,96364,1,0,7,7,0,52024,243096.0
10778979,Los Angeles,Los Angeles,2,3,2,1447,6199,34.187699,-118.520928,1950,407159,96364,1,1,2,7,0,52024,310234.6666666667
10779593,Los Angeles,Los Angeles,2,4,2,1638,5999,34.180737,-118.51884,1951,88994,96349,1,0,7,7,0,52024,339240.5
10779685,Los Angeles,Los Angeles,4,4,4,2197,7700,34.186377,-118.53151299999999,1950,420564,96364,1,0,7,7,1,52024,367885.6666666667
10779785,Los Angeles,Los Angeles,1,3,1,1049,5995,34.182549,-118.534173,1950,311506,96364,1,0,7,7,0,52024,230329.14285714287
10779854,Los Angeles,Los Angeles,1,3,1,1037,5999,34.182955,-118.532124,1950,371587,96364,1,0,7,7,0,52024,284762.0
10780785,Los Angeles,Los Angeles,1,3,1,1087,6748,34.195533000000005,-118.52934199999999,1947,57880,96364,1,0,7,7,0,52024,246601.2857142857
10781242,Los Angeles,Los Angeles,2,2,2,1242,5306,34.198838,-118.54358300000001,1961,74204,96364,1,0,2,7,0,52024,197585.57142857142
10781747,Los Angeles,Los Angeles,2,3,2,1986,6602,34.191196999999995,-118.54027099999999,1956,123692,96364,1,0,2,7,0,52024,236181.0
