zpid,cityid,counties,bathrooms,bedrooms,fullbathrooms,finishedSqFt,lotsizeSqFt,latitude,longitude,yearbuilt,amount,zipcode,units,airconditiontype,heatsystemtype,buildingquality,pools,Earning
12821680,Hacienda Heights,Los Angeles,3,3,3,1562,189481,33.9928,-117.971,1981,387592,96489,1,1,2,4,0,78039
12821703,Hacienda Heights,Los Angeles,2,4,2,1617,9256,33.99105,-117.972683,1962,582489,96489,1,0,2,4,0,78039
12821949,Hacienda Heights,Los Angeles,3,3,3,1741,8856,33.992626,-117.977937,1962,188343,96489,1,0,2,4,0,78039
12821995,Hacienda Heights,Los Angeles,3,2,3,2188,22012,33.995721,-117.985864,1947,104319,96489,1,0,2,4,0,78039
12822118,Hacienda Heights,Los Angeles,2,4,2,1859,11305,33.992862,-117.982793,1961,93128,96489,1,0,2,4,0,78039
12822264,Hacienda Heights,Los Angeles,3,4,3,1808,10151,33.988965,-117.977649,1961,620000,96489,1,0,2,4,1,78039
12822410,Hacienda Heights,Los Angeles,3,5,3,2172,9277,33.990988,-117.974126,1962,346744,96489,1,0,2,4,1,78039
12822602,Whittier,Los Angeles,3,3,3,2098,3064,33.95341,-117.998918,1977,586385,96173,1,1,2,4,0,66457
12822763,Whittier,Los Angeles,3,3,3,2753,20887,33.952055,-117.996804,1958,498069,96171,1,1,2,1,1,66457
12823039,Whittier,Los Angeles,3,5,3,3003,21007,33.955438,-117.985003,1965,952000,96171,1,0,2,4,1,66457
12823062,Whittier,Los Angeles,3,5,3,2687,19557,33.956844,-117.986722,1965,402664,96171,1,0,2,4,1,66457
12823154,Whittier,Los Angeles,1,3,1,1134,6930,33.944825,-118.007221,1951,406000,96171,1,0,7,7,0,66457
12823807,Whittier,Los Angeles,2,3,2,1675,6673,33.945169,-118.004228,1952,223587,96171,1,0,2,7,0,66457
12824014,Whittier,Los Angeles,1,3,1,1222,6119,33.938699,-118.00597,1954,103993,96172,1,0,2,7,1,66457
12824459,Whittier,Los Angeles,2,2,2,1025,57293,33.9361,-118.015,1987,114494,96172,1,1,2,7,1,66457
12825511,Whittier,Los Angeles,2,3,2,1203,6550,33.93397,-118.001097,1954,350548,96172,1,0,7,7,0,66457
12825611,Whittier,Los Angeles,2,3,2,1321,6981,33.934305,-118.004193,1954,443617,96172,1,0,7,7,1,66457
12826087,Whittier,Los Angeles,2,3,2,1554,6826,33.93216,-118.007733,1959,78900,96172,1,0,2,7,0,66457
12826156,Whittier,Los Angeles,2,3,2,1372,6916,33.935765,-117.998897,1953,437702,96172,1,0,2,7,0,66457
12826248,Whittier,Los Angeles,1,2,1,1062,6908,33.934028,-117.996645,1952,58290,96172,1,0,7,7,0,66457
12826348,Whittier,Los Angeles,1,3,1,1080,7199,33.931684,-117.996594,1952,170543,96172,1,0,2,7,1,66457
12826870,Whittier,Los Angeles,2,4,2,1846,6493,33.938439,-117.996019,1955,479700,96171,1,0,2,4,0,66457
12827225,Whittier,Los Angeles,2,2,2,1323,6502,33.940922,-117.987064,1953,268548,96171,1,0,2,7,0,66457
12827421,Whittier,Los Angeles,2,3,2,1730,6161,33.937057,-117.986043,1953,281647,96171,1,0,2,7,1,66457
12827521,Whittier,Los Angeles,2,3,2,1291,6215,33.938803,-117.987762,1953,470000,96171,1,0,2,7,0,66457
12827621,Whittier,Los Angeles,2,3,2,1255,6286,33.938664,-117.98987,1952,343243,96171,1,0,2,7,0,66457
12827867,Whittier,Los Angeles,2,3,2,1366,5999,33.934826,-117.990634,1956,480000,96171,1,0,2,7,1,66457
12827967,Whittier,Los Angeles,2,4,2,1225,7167,33.933588,-117.98668,1956,287963,96171,1,0,2,7,1,66457
12828392,Whittier,Los Angeles,5,4,5,2012,7245,33.935667,-117.982345,1954,509989,96171,1,1,2,4,0,66457
12828492,Whittier,Los Angeles,2,3,2,1535,7410,33.934095,-117.980606,1960,333905,96171,1,0,2,4,0,66457
12828561,Whittier,Los Angeles,3,3,3,2716,3976,33.932526,-117.977644,1990,303960,96171,1,1,2,4,0,66457
12828630,Whittier,Los Angeles,2,3,2,1638,7818,33.932426,-117.982145,1958,491000,96171,1,0,2,4,0,66457
12828722,La Habra,Los Angeles,2,3,2,1701,15189,33.935382,-117.976454,1968,85014,96171,1,0,2,4,0,63037
12828921,Whittier,Los Angeles,2,4,2,1951,7477,33.930716,-117.978272,1957,117789,96171,1,0,2,4,0,66457
12829090,La Habra,Los Angeles,2,3,2,1559,3964,33.929029,-117.975745,1984,300172,96171,1,0,2,7,0,63037
12829458,Whittier,Los Angeles,4,5,4,3656,20076,33.943494,-117.986107,1953,400398,96171,2,0,2,4,0,66457
12829634,Whittier,Los Angeles,1,3,1,1440,9124,33.947564,-117.988819,1955,412516,96171,1,0,2,7,0,66457
12829772,Whittier,Los Angeles,3,3,3,1912,11290,33.94503,-117.989825,1953,249965,96171,1,1,2,4,1,66457
12829795,Whittier,Los Angeles,2,3,2,2056,12988,33.945896,-117.988259,1957,620000,96171,1,0,2,4,0,66457
12829941,Whittier,Los Angeles,2,3,2,1567,9624,33.946727,-117.982601,1955,307312,96171,1,0,2,7,1,66457
12830041,La Habra,Los Angeles,2,4,2,2343,7781,33.94547,-117.975911,1953,217989,96171,1,0,2,7,1,63037
12830141,Whittier,Los Angeles,2,4,2,1718,19204,33.949168,-117.97987,1958,278987,96171,1,0,2,4,0,66457
12830394,Whittier,Los Angeles,2,2,2,1428,50726,33.950085,-117.986593,1955,321151,96171,1,0,2,4,1,66457
12830524,Whittier,Los Angeles,2,2,2,2160,17854,33.948966,-117.973807,1956,708900,96171,1,1,2,4,0,66457
12831037,Whittier,Los Angeles,3,3,3,1883,12101,33.949083,-117.966723,1958,463464,96171,1,0,2,4,1,66457
12832397,Hacienda Heights,Los Angeles,2,3,2,1599,10771,33.981111,-117.969382,1958,95390,96489,1,1,2,4,0,78039
12833227,Hacienda Heights,Los Angeles,2,4,2,1200,6650,34.004696,-117.949311,1956,86622,96489,1,0,7,7,0,78039
12833764,Hacienda Heights,Los Angeles,2,4,2,1169,6186,34.002022,-117.9558,1955,49316,96489,1,0,7,7,0,78039
12833887,Hacienda Heights,Los Angeles,2,4,2,1240,6164,34.000996,-117.955741,1956,304540,96489,1,1,2,7,0,78039
12834033,Hacienda Heights,Los Angeles,2,4,2,1242,5998,34.000365,-117.957049,1955,240106,96489,1,0,2,7,0,78039
12834133,Hacienda Heights,Los Angeles,2,4,2,1200,6209,34.001014,-117.958911,1955,264266,96489,1,0,2,7,0,78039
12834279,Hacienda Heights,Los Angeles,2,4,2,1200,7348,33.996256,-117.958465,1955,357256,96489,1,0,2,7,0,78039
12834671,Hacienda Heights,Los Angeles,2,3,2,1450,6064,34.005656,-117.962938,1955,58291,96489,1,0,2,7,0,78039
12834840,Hacienda Heights,Los Angeles,2,3,2,1410,5898,33.999766,-117.96561,1956,366808,96489,1,0,2,7,0,78039
12834940,Hacienda Heights,Los Angeles,2,4,2,1639,6221,33.998583,-117.964501,1956,63396,96489,1,0,2,7,0,78039
12835344,Hacienda Heights,Los Angeles,2,3,2,1128,5941,34.008518,-117.96157,1955,182228,96489,1,0,2,7,0,78039
12835467,Hacienda Heights,Los Angeles,1,3,1,975,6488,34.007289,-117.958552,1954,208781,96489,1,0,7,7,0,78039
12837994,West Covina,Los Angeles,2,4,2,1181,6135,34.028563,-117.916057,1957,263133,96488,1,0,7,7,0,69189
12839793,Rowland Heights,Los Angeles,2,4,2,1200,6088,33.984739,-117.899439,1959,456440,96492,1,0,2,7,0,59534
12839862,Rowland Heights,Los Angeles,2,4,2,1604,5814,33.98567,-117.897537,1960,145466,96492,1,0,2,7,0,59534
12839962,Rowland Heights,Los Angeles,2,3,2,1213,6703,33.981742,-117.89686,1960,189950,96492,1,0,2,7,0,59534
12839985,Rowland Heights,Los Angeles,3,4,3,1820,6577,33.97976,-117.898455,1960,271432,96492,1,1,2,7,0,59534
12841474,Rowland Heights,Los Angeles,2,3,2,1550,6425,33.976364,-117.895474,1960,99850,96492,1,0,2,7,0,59534
12841574,Rowland Heights,Los Angeles,2,3,2,1150,6805,33.974577,-117.896619,1960,179997,96492,1,0,2,7,0,59534
12841797,Rowland Heights,Los Angeles,2,4,2,1520,6005,33.97069,-117.898214,1963,228259,96492,1,1,2,7,0,59534
12841897,Rowland Heights,Los Angeles,3,4,3,2467,7882,33.969136,-117.903544,1963,344352,96492,1,1,2,4,1,59534
12843824,Rowland Heights,Los Angeles,3,5,3,2578,16372,33.976465,-117.916531,1970,225665,96492,1,1,2,4,0,59534
12843947,Rowland Heights,Los Angeles,2,4,2,2180,8171,33.978281,-117.909923,1965,219686,96492,1,0,2,4,0,59534
12843970,Rowland Heights,Los Angeles,3,5,3,2380,11243,33.980517,-117.913984,1966,593000,96492,1,0,2,4,0,59534
12844339,Rowland Heights,Los Angeles,3,4,3,2650,15789,33.988345,-117.909162,1989,716375,96492,1,1,2,4,0,59534
12844715,Rowland Heights,Los Angeles,3,4,3,3078,7484,33.986322,-117.91543,1982,719551,96492,1,1,2,4,0,59534
12844815,Rowland Heights,Los Angeles,3,4,3,2569,9022,33.986828,-117.917337,1983,389576,96492,1,1,2,4,0,59534
12844915,Rowland Heights,Los Angeles,2,4,2,1820,10046,33.98358,-117.920452,1988,723000,96492,1,1,2,4,0,59534
12845161,Rowland Heights,Los Angeles,3,3,3,2179,9579,33.973524,-117.91429,1984,593170,96492,1,1,2,4,0,59534
12845261,Rowland Heights,Los Angeles,3,4,3,3302,11436,33.973533,-117.918355,1985,414060,96492,1,1,2,4,0,59534
12846339,Rowland Heights,Los Angeles,2,3,2,1080,6346,33.973851,-117.901014,1961,325129,96492,1,0,7,7,0,59534
12846439,Rowland Heights,Los Angeles,3,4,3,2044,17496,33.973613,-117.908459,1961,245709,96492,1,1,2,4,0,59534
12846562,Rowland Heights,Los Angeles,3,5,3,2898,6141,33.978741,-117.904914,1995,467191,96492,1,1,2,4,0,59534
12846731,Rowland Heights,Los Angeles,3,5,3,3610,7544,33.975117,-117.90753,1961,352331,96492,1,1,2,7,0,59534
12846898,Rowland Heights,Los Angeles,2,3,2,1240,7831,33.970893,-117.892886,1971,413496,96492,1,1,2,7,0,59534
12847450,Rowland Heights,Los Angeles,2,3,2,1478,8830,33.974126,-117.884459,1984,455514,96492,1,1,2,4,0,59534
12847550,Rowland Heights,Los Angeles,2,4,2,1789,43914,33.972275,-117.881443,1984,236761,96492,1,1,2,4,0,59534
12847673,Rowland Heights,Los Angeles,3,4,3,1981,12578,33.974707,-117.860136,1985,655000,96522,1,1,2,4,0,59534
12847865,Rowland Heights,Los Angeles,3,5,3,2453,12935,33.97266,-117.874155,1986,280836,96492,1,1,2,4,0,59534
12847957,Rowland Heights,Los Angeles,3,3,3,1953,17913,33.977392,-117.867457,1987,755000,96492,1,1,2,4,0,59534
12847980,Rowland Heights,Los Angeles,3,3,3,1962,11749,33.973376,-117.869967,1987,644729,96492,1,1,2,4,0,59534
12848103,Rowland Heights,Los Angeles,3,4,3,2706,21375,33.970979,-117.866391,1989,553125,96492,1,1,2,4,0,59534
12848149,Rowland Heights,Los Angeles,3,3,3,1953,10052,33.97258,-117.871915,1988,669842,96492,1,1,2,4,0,59534
12848249,Rowland Heights,Los Angeles,3,4,3,2891,10787,33.972171,-117.886078,1997,922148,96492,1,1,2,4,0,59534
12848395,Rowland Heights,Los Angeles,3,4,3,2692,8540,33.967306,-117.901765,1989,593938,96492,1,1,2,4,0,59534
12848687,Rowland Heights,Los Angeles,3,4,3,2712,7339,33.970815,-117.889462,1997,441770,96492,1,1,2,4,0,59534
12849639,Rowland Heights,Los Angeles,4,4,4,3046,5032,33.967423,-117.85274,1997,442404,96505,1,1,2,4,0,59534
12849961,Rowland Heights,Los Angeles,2,3,2,1480,7103,33.991171,-117.904785,1959,199014,96492,1,0,7,7,0,59534
12850084,Rowland Heights,Los Angeles,2,3,2,1246,4162,33.99204,-117.900065,1973,307381,96492,1,1,2,7,0,59534
12850184,Rowland Heights,Los Angeles,2,3,2,1125,7156,33.99104,-117.908834,1959,63678,96492,1,0,7,7,0,59534
12850522,Rowland Heights,Los Angeles,6,7,6,3170,5675,33.986007,-117.90369,1976,179372,96492,3,1,2,7,0,59534
12850782,Rowland Heights,Los Angeles,3,4,3,1626,7133,33.98034,-117.889529,1962,337410,96492,1,1,2,7,0,59534
12851573,Rowland Heights,Los Angeles,2,3,2,1771,13029,33.980891,-117.873868,1982,248375,96492,1,1,2,4,0,59534
12851619,Rowland Heights,Los Angeles,2,3,2,2145,7558,33.983862,-117.880502,1976,95207,96492,1,0,2,4,1,59534
12851834,Rowland Heights,Los Angeles,2,3,2,1330,5914,33.981543,-117.879523,1964,216925,96492,1,0,2,7,0,59534
12851934,Rowland Heights,Los Angeles,2,4,2,1452,6484,33.977856,-117.881994,1964,406143,96492,1,0,2,7,1,59534
12852357,Rowland Heights,Los Angeles,2,3,2,1178,7854,33.984106,-117.872821,1974,313790,96492,1,1,2,7,0,59534
12852457,Rowland Heights,Los Angeles,2,4,2,1438,5784,33.985266,-117.877525,1976,155174,96492,1,0,2,7,0,59534
12852701,Covina,Los Angeles,3,3,3,3441,58221,34.064059,-117.862366,1937,649778,96475,1,1,2,4,1,64813
12853122,West Covina,Los Angeles,4,4,4,3605,26408,34.049434,-117.873881,1985,703595,96524,1,1,2,4,0,69189
12853329,Diamond Bar,Los Angeles,2,3,2,1417,11405,34.025329,-117.791994,1985,268906,96505,1,1,2,4,1,89221
12853429,Diamond Bar,Los Angeles,2,4,2,1740,16281,34.021937,-117.795679,1968,420089,96505,1,1,2,4,1,89221
12853529,Diamond Bar,Los Angeles,3,4,3,2077,6356,34.01971,-117.801625,1977,436259,96505,1,0,2,4,0,89221
12853767,Diamond Bar,Los Angeles,3,4,3,1760,8662,34.022631,-117.797237,1964,233357,96505,1,0,2,7,1,89221
12853867,Diamond Bar,Los Angeles,2,4,2,1640,8581,34.025703,-117.800647,1960,267266,96505,1,1,2,7,0,89221
12854205,Diamond Bar,Los Angeles,3,4,3,1787,20068,34.021469,-117.787602,1987,646561,96505,1,1,2,7,0,89221
12854428,Diamond Bar,Los Angeles,2,3,2,1412,7621,34.019968,-117.790589,1987,305633,96505,1,1,2,7,1,89221
12854651,Diamond Bar,Los Angeles,3,3,3,2001,7170,34.015199,-117.790103,1989,373942,96505,1,1,2,4,0,89221
12854774,Diamond Bar,Los Angeles,2,4,2,1620,8939,34.025495,-117.8034,1961,485510,96505,1,1,2,7,0,89221
12854920,Diamond Bar,Los Angeles,2,3,2,1300,7999,33.98274,-117.835361,1963,265985,96505,1,1,2,7,0,89221
12855356,Diamond Bar,Los Angeles,2,3,2,1280,7373,33.970047,-117.841689,1963,430335,96505,1,0,2,7,0,89221
12855922,Whittier,Los Angeles,3,5,3,3324,22400,33.963451,-118.001984,1962,742022,96173,1,0,2,1,1,66457
12856683,Hacienda Heights,Los Angeles,3,5,3,2550,10329,33.985488,-117.980185,1961,123954,96489,1,0,2,4,0,78039
12856806,Hacienda Heights,Los Angeles,3,3,3,2166,10156,33.984399,-117.976806,1962,522570,96489,1,1,2,4,1,78039
12856952,Hacienda Heights,Los Angeles,3,4,3,2273,10943,33.98238,-117.975001,1961,533001,96489,1,1,2,4,1,78039
12857198,Hacienda Heights,Los Angeles,3,4,3,2447,4309,33.980381,-117.98334,1975,236585,96489,1,1,2,4,0,78039
12857221,Hacienda Heights,Los Angeles,2,3,2,1458,13100,33.980995,-117.979137,1974,456247,96489,1,1,2,4,0,78039
12857343,Whittier,Los Angeles,4,4,4,4165,20882,33.960541,-117.999295,1973,637182,96173,1,1,2,4,1,66457
12857481,Whittier,Los Angeles,3,5,3,2734,16641,33.959424,-117.99233,1966,601798,96171,1,0,2,4,1,66457
12857573,Whittier,Los Angeles,3,4,3,2390,24471,33.956078,-117.984898,1965,184846,96171,1,0,2,4,0,66457
12857742,Hacienda Heights,Los Angeles,2,3,2,1405,7668,33.979729,-117.974162,1976,152239,96489,1,0,2,4,0,78039
12857933,Whittier,Los Angeles,5,5,5,5500,22449,33.966554,-117.980314,1992,1118881,96173,1,1,2,10,1,66457
12858085,Diamond Bar,Los Angeles,3,4,3,2334,6036,33.987663,-117.8373,1976,685639,96505,1,1,2,4,1,89221
12858554,Diamond Bar,Los Angeles,1,2,1,837,289952,33.984669,-117.829348,1973,140504,96505,1,0,2,7,0,89221
12858654,Diamond Bar,Los Angeles,2,3,2,1474,6917,33.989197,-117.826135,1971,490361,96505,1,1,2,7,0,89221
12858754,Diamond Bar,Los Angeles,3,4,3,2334,7059,33.987817,-117.834449,1977,647637,96505,1,1,2,4,1,89221
12858831,Diamond Bar,Los Angeles,3,5,3,2912,6446,33.988089,-117.836699,1977,371775,96505,1,1,2,4,1,89221
12859169,Diamond Bar,Los Angeles,3,2,3,1072,146501,33.999,-117.815,1982,200593,96505,1,1,2,4,1,89221
12859315,Diamond Bar,Los Angeles,2,4,2,2054,7088,33.997295,-117.815454,1972,121947,96505,1,1,2,4,1,89221
12859584,Diamond Bar,Los Angeles,2,3,2,1463,9835,33.994052,-117.821775,1977,343490,96505,1,1,2,4,0,89221
12860922,Diamond Bar,Los Angeles,3,3,3,1685,89344,34.0019,-117.818,1987,243261,96505,1,1,2,4,0,89221
12861097,Hacienda Heights,Los Angeles,3,4,3,2800,9736,33.984581,-117.93939,1978,690184,96489,1,1,2,4,0,78039
12861197,Hacienda Heights,Los Angeles,3,4,3,2206,9415,33.984792,-117.942611,1978,340787,96489,1,1,2,4,1,78039
12861297,Hacienda Heights,Los Angeles,2,4,2,1904,6880,33.984462,-117.945802,1976,655744,96489,1,0,2,4,0,78039
12861420,Hacienda Heights,Los Angeles,3,4,3,2456,7990,33.987789,-117.946228,1974,430035,96489,1,1,2,4,1,78039
12861520,Hacienda Heights,Los Angeles,3,4,3,2020,24635,33.983157,-117.947731,1976,168549,96489,1,0,2,4,1,78039
12861643,Hacienda Heights,Los Angeles,3,4,3,2780,7922,33.983372,-117.951452,1973,631527,96489,1,0,2,4,0,78039
12861743,Hacienda Heights,Los Angeles,2,3,2,2336,20839,33.980032,-117.950677,1973,123031,96489,1,0,2,4,1,78039
12861866,Hacienda Heights,Los Angeles,3,5,3,2688,13156,33.975754,-117.955736,1974,459060,96489,1,0,2,4,1,78039
12862035,Hacienda Heights,Los Angeles,2,4,2,1742,7917,33.985042,-117.93854,1978,522550,96489,1,1,2,4,0,78039
12862673,Hacienda Heights,Los Angeles,2,3,2,1706,7372,33.987734,-117.935506,1984,544308,96489,1,1,2,4,0,78039
12862942,Hacienda Heights,Los Angeles,2,2,2,913,495429,33.9889,-117.936,1979,278000,96489,1,1,2,7,1,78039
12863042,Hacienda Heights,Los Angeles,1,1,1,612,495429,33.9889,-117.936,1979,178496,96489,1,1,2,7,1,78039
12863737,Claremon,Los Angeles,2,3,2,2358,10034,34.111828,-117.745341,1963,348536,96469,1,0,2,4,0,88523
12864144,Claremon,Los Angeles,3,3,3,1971,10180,34.114908,-117.73322,1964,584100,96469,1,1,2,4,0,88523
12864167,Claremon,Los Angeles,2,4,2,1933,9886,34.111709,-117.733193,1963,461073,96469,1,1,2,4,1,88523
12864290,Claremon,Los Angeles,3,4,3,2585,9702,34.110975,-117.733672,1962,666000,96469,1,0,2,4,0,88523
12864413,Claremon,Los Angeles,3,3,3,1841,10166,34.110583,-117.729333,1956,501648,96469,1,1,2,4,1,88523
12864665,Claremon,Los Angeles,3,3,3,1937,9965,34.111861,-117.736888,1956,443143,96469,1,0,2,4,1,88523
12864765,Claremon,Los Angeles,3,3,3,1820,10134,34.112537,-117.739887,1956,332113,96469,1,0,2,4,1,88523
12865234,Claremon,Los Angeles,2,4,2,1954,9876,34.115578,-117.725756,1965,596000,96469,1,1,2,4,0,88523
12865587,Claremon,Los Angeles,2,4,2,1756,9846,34.119465,-117.715493,1963,318350,96469,1,0,2,7,0,88523
12865610,Claremon,Los Angeles,2,3,2,1860,9882,34.118609,-117.716249,1963,499419,96469,1,0,2,4,0,88523
12866121,Claremon,Los Angeles,3,4,3,2490,10223,34.118089,-117.70458,1985,317115,96469,1,1,2,4,1,88523
12866221,Claremon,Los Angeles,2,3,2,1450,10064,34.113235,-117.704488,1962,487521,96469,1,1,2,4,0,88523
12866344,Claremon,Los Angeles,2,3,2,1670,8475,34.112231,-117.703936,1977,239129,96469,1,0,2,4,0,88523
12866459,Claremon,Los Angeles,2,3,2,1670,6454,34.109976,-117.702338,1977,461300,96469,1,0,2,4,0,88523
12866482,Claremon,Los Angeles,3,3,3,1780,1968,34.113312,-117.700975,1981,220195,96469,1,1,2,4,0,88523
12866582,Claremon,Los Angeles,3,4,3,2622,9766,34.118073,-117.700722,1981,599394,96469,1,1,2,4,0,88523
12867685,Claremon,Los Angeles,1,3,1,1260,7569,34.103182,-117.722067,1931,495000,96469,1,0,7,7,0,88523
12867884,Claremon,Los Angeles,2,4,2,1812,10127,34.105239,-117.732533,1959,214179,96469,1,0,2,4,1,88523
12868183,Claremon,Los Angeles,2,4,2,2119,9859,34.097675,-117.728973,1961,318640,96469,1,1,2,4,0,88523
12868252,Pomona,Los Angeles,1,1,1,680,355089,34.0951,-117.733,1979,97750,96507,1,0,7,7,1,49186
12868352,Pomona,Los Angeles,2,2,2,955,355089,34.0951,-117.733,1979,107455,96507,1,0,7,7,1,49186
12868420,Claremon,Los Angeles,2,3,2,1508,2161,34.091992,-117.729947,1964,199118,96469,1,1,2,4,0,88523
12868595,Claremon,Los Angeles,2,3,2,1554,8320,34.090694,-117.719605,1940,378044,96469,2,0,2,7,0,88523
12868752,Claremon,Los Angeles,6,7,6,3416,12483,34.097359,-117.721329,1960,101801,96469,2,1,2,4,0,88523
12868985,Claremon,Los Angeles,2,4,2,1291,7646,34.090946,-117.716038,1957,44421,96469,1,0,7,7,0,88523
12869295,Claremon,Los Angeles,1,2,1,937,7369,34.092542,-117.710622,1950,240711,96469,1,1,2,7,0,88523
12869341,Claremon,Los Angeles,2,3,2,1204,9041,34.090749,-117.712048,1956,254430,96469,1,0,7,7,0,88523
12869824,Claremon,Los Angeles,2,4,2,1683,7744,34.086633,-117.711645,1959,60333,96469,1,0,2,7,1,88523
12869924,Claremon,Los Angeles,1,3,1,1222,9480,34.086978,-117.713653,1952,93739,96469,1,0,7,7,0,88523
12870047,Claremon,Los Angeles,1,2,1,897,8104,34.089503,-117.708071,1953,327868,96469,1,0,7,7,0,88523
12870613,Claremon,Los Angeles,2,3,2,1346,7825,34.088125,-117.719798,1957,304933,96469,1,0,2,4,0,88523
12870782,Claremon,Los Angeles,2,3,2,1224,7032,34.089891,-117.727686,1978,336000,96507,1,1,2,7,0,88523
12870951,Pomona,Los Angeles,1,3,1,1018,6436,34.088642,-117.731669,1956,218424,96507,1,0,7,7,0,49186
12871151,Pomona,Los Angeles,2,3,2,1068,7447,34.084615,-117.731323,1956,143217,96507,1,0,2,7,0,49186
12871397,Pomona,Los Angeles,2,3,2,1059,6596,34.083818,-117.73346,1955,210879,96507,1,0,2,7,0,49186
12871965,Pomona,Los Angeles,1,3,1,1096,7222,34.078784,-117.735504,1952,178015,96507,1,0,7,7,0,49186
12872088,Pomona,Los Angeles,3,6,3,2013,12814,34.076978,-117.729873,1978,267848,96507,1,1,2,4,0,49186
12872211,Pomona,Los Angeles,2,3,2,1975,15902,34.07678,-117.726637,1947,172763,96507,1,0,7,7,1,49186
12872465,Claremon,Los Angeles,2,3,2,1293,7484,34.079765,-117.727739,1963,308000,96507,1,0,2,7,0,88523
12872703,Pomona,Los Angeles,2,3,2,1525,7342,34.077146,-117.722604,1962,263900,96507,1,0,2,7,0,49186
12872726,Pomona,Los Angeles,2,2,2,1036,1601,34.076827,-117.722033,1968,95938,96507,1,1,2,7,0,49186
12873149,Pomona,Los Angeles,2,4,2,1400,7259,34.069669,-117.732601,1961,265281,96507,1,0,2,7,1,49186
12873618,Pomona,Los Angeles,2,3,2,1630,6440,34.069337,-117.725613,1955,149978,96507,1,0,2,7,0,49186
12874010,Pomona,Los Angeles,2,3,2,1266,7462,34.072197,-117.722833,1959,271724,96507,1,0,2,7,1,49186
12874340,Claremon,Los Angeles,1,3,1,1514,8032,34.080043,-117.712339,1952,192527,96469,1,0,7,7,0,88523
12874532,Pomona,Los Angeles,2,3,2,1314,9255,34.078405,-117.715648,1953,266397,96507,1,0,2,7,0,49186
12874801,Pomona,Los Angeles,1,3,1,988,7203,34.07329,-117.715632,1952,168616,96507,1,0,7,7,0,49186
12875177,Pomona,Los Angeles,2,2,2,898,3417,34.063849,-117.734461,1940,131500,96507,1,0,7,7,0,49186
12875483,Pomona,Los Angeles,2,2,2,1255,8175,34.066107,-117.725175,1953,257151,96507,1,0,2,7,0,49186
12875973,Pomona,Los Angeles,1,2,1,1632,5830,34.061635,-117.730641,1964,268646,96507,2,0,2,7,0,49186
12876535,Pomona,Los Angeles,3,3,3,2038,18907,34.0541,-117.732247,1942,101742,96506,2,0,2,7,0,49186
12876565,Pomona,Los Angeles,1,2,1,869,7032,34.052569,-117.731275,1950,108687,96506,1,0,7,7,0,49186
12877172,Pomona,Los Angeles,4,8,4,4400,11210,34.043947,-117.73369,1964,409772,96506,4,0,2,7,0,49186
12877354,Pomona,Los Angeles,2,4,2,1428,9211,34.040544,-117.733835,1980,131291,96506,1,1,2,7,0,49186
12877813,Pomona,Los Angeles,3,3,3,2024,4328,34.043887,-117.736345,1997,236166,96506,1,1,2,4,1,49186
12877859,Pomona,Los Angeles,2,4,2,1278,7247,34.035755,-117.737252,1964,45642,96506,1,0,2,7,0,49186
12878042,Pomona,Los Angeles,2,4,2,1388,7995,34.036076,-117.7333,1963,305500,96506,1,0,2,7,0,49186
12878179,Pomona,Los Angeles,2,3,2,1614,6219,34.032268,-117.733147,1947,184921,96506,1,0,7,7,0,49186
12878471,Pomona,Los Angeles,2,4,2,1240,7155,34.03632,-117.732134,1970,283793,96506,1,0,2,7,0,49186
12878494,Pomona,Los Angeles,2,3,2,1088,7043,34.034612,-117.734531,1970,160993,96506,1,0,2,7,0,49186
12878594,Pomona,Los Angeles,1,3,1,1030,6110,34.026843,-117.73705,1953,176017,96506,1,0,7,7,0,49186
12879129,Pomona,Los Angeles,2,3,2,1867,7850,34.034247,-117.741873,1960,190057,96506,1,0,2,7,0,49186
