,zpid,cityid,counties,bathrooms,bedrooms,fullbathrooms,finishedSqFt,lotsizeSqFt,latitude,longitude,yearbuilt,amount,zipcode,units,airconditiontype,heatsystemtype,buildingquality,pools
17019,12538475,Long Beach,Los Angeles,2,2,2,995,12152,33768300,-118158000,1974,235146,96246,1,1,2,4,0
17020,12538720,Long Beach,Los Angeles,2,2,2,1026,19502,33767600,-118152000,1986,176758,96237,1,1,2,4,0
17021,12538863,Long Beach,Los Angeles,4,5,4,2048,6499,33780472,-118154451,1926,81792,96238,3,0,2,7,0
17022,12539266,Long Beach,Los Angeles,2,3,2,1446,6755,33776293,-118155086,1903,480745,96238,1,0,7,7,0
17023,12540113,Long Beach,Los Angeles,2,2,2,993,20242,33784000,-118151000,1988,144231,96238,1,0,7,7,0
17024,12540212,Long Beach,Los Angeles,2,2,2,984,15219,33781000,-118151000,1985,171753,96238,1,1,2,4,0
17026,12540334,Long Beach,Los Angeles,4,9,4,4674,6352,33781874,-118156155,1980,470295,96238,4,0,2,7,0
17027,12540825,Long Beach,Los Angeles,2,2,2,828,32862,33788400,-118164000,1986,127500,96238,1,0,2,7,0
17028,12541055,Long Beach,Los Angeles,1,1,1,682,2161,33786358,-118158472,1923,120933,96238,1,0,7,7,0
17029,12541398,Long Beach,Los Angeles,2,6,2,1714,3301,33784762,-118158212,1919,317627,96238,1,0,7,7,0
17030,12542219,Long Beach,Los Angeles,1,2,1,1023,4975,33785663,-118168598,1921,104061,96245,1,0,7,7,0
17031,12542719,Long Beach,Los Angeles,7,8,7,3666,4396,33779104,-118159373,1987,678286,96238,4,0,2,7,0
17032,12542954,Long Beach,Los Angeles,4,5,4,2711,6504,33777701,-118163802,1919,447720,96238,2,0,2,7,0
17033,12543153,Long Beach,Los Angeles,2,4,2,1686,6497,33775611,-118159826,1997,237799,96238,1,0,2,7,0
17034,12543176,Long Beach,Los Angeles,3,4,3,1829,6504,33776298,-118159925,1914,593000,96238,1,1,2,7,0
17035,12543777,Long Beach,Los Angeles,2,2,2,1289,20410,33769600,-118167000,1980,339429,96246,1,1,2,4,0
17036,12545672,Long Beach,Los Angeles,2,2,2,1086,14964,33765200,-118162000,1968,169948,96237,1,0,2,4,0
17037,12545948,Long Beach,Los Angeles,1,2,1,1848,4777,33765567,-118160453,1909,730748,96237,1,0,2,7,0
17038,12546468,Long Beach,Los Angeles,1,0,1,580,51693,33765800,-118183000,1928,100700,96236,1,0,2,4,0
17039,12547289,Long Beach,Los Angeles,1,0,1,513,8237,33766600,-118178000,1927,58147,96236,1,0,7,7,0
17040,12547312,Long Beach,Los Angeles,2,2,2,1058,8225,33766600,-118178000,1959,144418,96236,1,0,7,4,0
17041,12547671,Long Beach,Los Angeles,2,2,2,1228,16512,33766901,-118171362,1963,288006,96236,1,0,7,4,0
17042,12548204,Long Beach,Los Angeles,3,2,3,1789,31538,33764900,-118169000,1992,367832,96236,1,1,2,1,0
17045,12548958,Long Beach,Los Angeles,1,2,1,871,21460,33774400,-118175000,1986,105492,96236,1,0,2,7,0
17046,12549203,Long Beach,Los Angeles,4,4,4,2446,6776,33772255,-118173484,1913,540000,96236,4,0,2,7,0
17047,12549346,Long Beach,Los Angeles,3,3,3,1420,32247,33773400,-118173000,1990,132988,96236,1,1,2,7,0
17048,12549830,Long Beach,Los Angeles,2,4,2,1822,6959,33779792,-118173027,1905,126338,96245,2,0,2,7,0
17049,12550028,Long Beach,Los Angeles,5,6,5,3638,5628,33780708,-118167517,1920,344086,96245,2,0,2,7,0
17050,12550264,Long Beach,Los Angeles,1,2,1,1024,5427,33777444,-118174376,1914,225042,96245,1,0,7,7,0
17051,12550287,Long Beach,Los Angeles,1,3,1,1237,5878,33778292,-118174228,1919,218140,96245,1,0,7,7,0
17052,12550667,Long Beach,Los Angeles,3,5,3,2202,6555,33784193,-118182714,1951,64730,96245,2,0,2,7,0
17053,12550911,Long Beach,Los Angeles,2,2,2,1639,3809,33786043,-118178523,1941,33407,96245,2,0,2,7,0
17054,12551139,Long Beach,Los Angeles,2,2,2,1240,6498,33788668,-118173607,1923,186074,96245,2,0,2,7,0
17055,12551558,Long Beach,Los Angeles,1,3,1,1271,5012,33784292,-118192486,1912,320000,96245,1,0,2,7,0
17056,12551596,Long Beach,Los Angeles,1,2,1,1100,4953,33785593,-118191772,1921,339000,96245,1,0,7,7,0
17057,12551869,Long Beach,Los Angeles,1,1,1,541,22037,33784400,-118191000,1990,92490,96245,1,0,2,7,0
17058,12552005,Long Beach,Los Angeles,2,4,2,1698,6750,33788665,-118186544,1920,380000,96245,2,0,2,7,0
17059,12552043,Long Beach,Los Angeles,2,2,2,934,6225,33787771,-118186571,1922,86074,96245,1,0,7,7,0
17060,12553282,Long Beach,Los Angeles,4,2,4,2039,5005,33776800,-118195000,1908,331388,96245,4,0,2,7,0
17061,12553557,Long Beach,Los Angeles,1,1,1,605,15023,33776200,-118195000,1957,67930,96245,1,0,7,7,0
17062,12553580,Long Beach,Los Angeles,1,3,1,1620,5626,33775637,-118193585,1902,190045,96245,1,0,7,7,0
17063,12553603,Long Beach,Los Angeles,1,1,1,579,15032,33776000,-118195000,1956,76750,96245,1,0,7,7,0
17064,12553910,Long Beach,Los Angeles,2,2,2,865,22574,33774400,-118197000,1988,141231,96236,1,0,2,7,0
17065,12553933,Long Beach,Los Angeles,2,2,2,906,14479,33774400,-118197000,1990,200000,96236,1,1,2,4,0
17066,12555149,Long Beach,Los Angeles,3,1,3,1257,2385,33780660,-118180109,1922,214803,96245,3,0,2,7,0
17068,12555270,Long Beach,Los Angeles,4,6,4,2116,4365,33777994,-118183099,1908,414965,96245,4,0,2,7,0
17069,12555285,Long Beach,Los Angeles,2,2,2,1348,2500,33776707,-118184695,1910,341000,96245,1,0,7,7,0
17070,12555542,Long Beach,Los Angeles,1,3,1,1010,2811,33777145,-118180029,1922,266397,96245,1,0,7,7,0
17071,12555938,Long Beach,Los Angeles,1,1,1,580,4132,33769000,-118179000,1952,136000,96236,1,0,7,7,0
17072,12556517,Long Beach,Los Angeles,1,1,1,611,8266,33769000,-118174000,1956,33859,96236,1,0,7,7,0
17073,12556601,Long Beach,Los Angeles,1,1,1,690,16539,33768800,-118172000,1958,173757,96236,1,0,2,7,0
17074,12556815,Long Beach,Los Angeles,1,2,1,1088,5137,33770572,-118170402,1907,43809,96236,1,0,7,7,0
17075,12556914,Long Beach,Los Angeles,1,2,1,1376,4515,33769453,-118168135,1919,234642,96236,1,0,7,7,0
17078,12558007,Long Beach,Los Angeles,2,2,2,950,54306,33773500,-118201000,1991,191742,96236,1,1,2,4,0
17079,12558299,Long Beach,Los Angeles,2,4,2,1632,4152,33769995,-118201231,1906,99193,96236,2,0,2,7,0
17080,12558573,Long Beach,Los Angeles,2,2,2,1053,30024,33771300,-118200000,1990,261000,96236,1,1,2,4,1
17081,12559811,Long Beach,Los Angeles,1,1,1,628,14974,33771300,-118195000,1965,74618,96236,1,0,2,4,0
17082,12560367,Long Beach,Los Angeles,1,0,1,511,22488,33770800,-118195000,1925,118139,96236,1,0,2,4,0
17083,12560398,Long Beach,Los Angeles,2,1,2,1017,22488,33770800,-118195000,1925,357647,96236,1,0,2,4,0
17084,12561531,Long Beach,Los Angeles,1,1,1,623,7493,33769700,-118185000,1968,48894,96236,1,0,2,4,0
17085,12562577,Compton,Los Angeles,2,4,2,1464,5533,33886699,-118193868,1949,204922,96091,2,0,2,7,0
17086,12562815,Compton,Los Angeles,1,3,1,1016,7388,33883721,-118196809,1945,60435,96091,1,0,7,7,0
17087,12562961,Compton,Los Angeles,2,4,2,1576,5422,33882657,-118194371,1948,43199,96091,1,0,7,7,0
17088,12563061,Compton,Los Angeles,1,3,1,1344,6266,33882949,-118192511,1952,146726,96091,1,0,7,7,0
17089,12563267,Compton,Los Angeles,1,2,1,811,5347,33887224,-118200826,1940,46884,96091,1,0,7,7,0
17090,12563390,Compton,Los Angeles,2,3,2,1556,6402,33885402,-118203250,1939,235146,96091,2,0,2,7,0
17091,12563582,Compton,Los Angeles,1,2,1,874,6977,33882484,-118201680,1940,142276,96091,1,0,7,7,0
17092,12563820,Long Beach,Los Angeles,1,2,1,1155,5736,33877048,-118194538,1939,317000,96239,1,0,7,7,0
17093,12564250,Long Beach,Los Angeles,1,3,1,1152,5821,33880361,-118196555,1952,158562,96239,1,1,2,7,0
17094,12564678,Long Beach,Los Angeles,1,3,1,1099,5672,33874958,-118205698,1951,162977,96239,1,0,7,7,0
17095,12564778,Long Beach,Los Angeles,1,2,1,928,5884,33879580,-118205876,1948,136699,96239,1,0,7,7,0
17096,12565221,Long Beach,Los Angeles,1,2,1,1077,4016,33870011,-118195178,1940,281765,96239,1,0,7,7,0
17097,12565781,Long Beach,Los Angeles,3,3,3,1335,5944,33869995,-118201211,1956,382000,96239,1,1,2,7,0
17098,12565904,Long Beach,Los Angeles,3,4,3,1918,6070,33868926,-118200657,1956,118717,96239,1,0,7,7,0
17099,12566088,Long Beach,Los Angeles,2,3,2,1022,4647,33868732,-118198775,1943,210703,96239,1,0,7,7,0
17100,12568035,Long Beach,Los Angeles,1,2,1,876,2436,33823222,-118210763,1954,118045,96244,1,0,7,7,0
17101,12568150,Long Beach,Los Angeles,2,2,2,1648,7396,33820571,-118211255,1937,331233,96244,1,0,7,7,0
17102,12568219,Long Beach,Los Angeles,2,4,2,1369,5720,33820267,-118213315,1953,202727,96244,1,0,7,7,0
17103,12568288,Long Beach,Los Angeles,3,3,3,1235,2858,33819822,-118213860,1980,201816,96244,1,0,2,7,0
17104,12568410,Long Beach,Los Angeles,1,3,1,1192,6336,33817641,-118212074,1947,355000,96244,1,0,7,7,0
17105,12568510,Long Beach,Los Angeles,1,2,1,791,4921,33817308,-118207249,1944,252394,96244,1,0,7,7,1
17106,12569063,Long Beach,Los Angeles,2,4,2,2018,6751,33809962,-118208336,1948,312828,96244,1,0,7,7,0
17107,12569209,Long Beach,Los Angeles,2,3,2,1980,5886,33809705,-118211405,1942,170916,96244,1,0,7,7,0
17108,12569332,Long Beach,Los Angeles,2,3,2,1626,6083,33810079,-118214178,1942,67047,96244,1,0,7,7,0
17109,12569432,Long Beach,Los Angeles,1,4,1,1687,6421,33806596,-118210977,1940,257260,96244,1,1,2,7,0
17110,12569532,Long Beach,Los Angeles,1,3,1,1402,5029,33806755,-118207236,1930,326392,96244,1,0,7,7,0
17111,12569754,Long Beach,Los Angeles,1,2,1,730,154490,33817400,-118216000,1965,52282,96244,1,0,7,7,0
17112,12569854,Long Beach,Los Angeles,1,3,1,992,154490,33817400,-118216000,1965,108972,96244,1,0,7,7,0
17113,12570206,Long Beach,Los Angeles,1,3,1,1008,6150,33804666,-118217948,1943,325000,96244,1,0,7,7,0
17114,12570306,Long Beach,Los Angeles,1,2,1,924,5902,33805356,-118216580,1942,245388,96244,1,1,2,7,0
17115,12591843,Northridge,Los Angeles,2,3,2,1231,9003,33828315,-118299996,1943,243564,96159,1,0,7,7,0
17116,12592035,Northridge,Los Angeles,2,3,2,1238,9000,33827144,-118301989,1925,207876,96159,1,0,2,7,0
17117,12592135,Northridge,Los Angeles,3,5,3,3481,7472,33826486,-118300911,1964,348124,96159,1,0,2,4,0
17118,12592258,Northridge,Los Angeles,2,3,2,1139,7200,33825197,-118303102,1954,164125,96159,1,0,7,7,0
17119,12592471,Northridge,Los Angeles,2,3,2,1540,7943,33824169,-118299288,1959,381094,96159,1,0,7,7,0
17120,12592637,Northridge,Los Angeles,3,6,3,2212,5678,33821870,-118305861,1963,74203,96159,3,0,2,7,0
17121,12594198,Northridge,Los Angeles,2,3,2,1100,5600,33835731,-118304727,1940,246888,96159,1,0,7,7,0
17122,12594567,Northridge,Los Angeles,2,4,2,2111,6000,33832789,-118304031,1943,240636,96159,1,0,2,7,0
17123,12594674,Northridge,Los Angeles,3,4,3,1476,6008,33832187,-118306958,1926,192802,96159,2,0,2,7,0
17124,12595824,Northridge,Los Angeles,5,6,5,3600,5628,33843142,-118305392,1953,313862,96159,4,1,2,7,0
17125,12596029,Northridge,Los Angeles,2,3,2,1364,6750,33841044,-118301143,1955,401029,96159,1,0,7,7,0
17126,12597898,Torrance,Los Angeles,4,5,4,2932,4200,33838338,-118318908,1978,448644,96159,2,0,2,7,0
17127,12599180,Torrance,Los Angeles,2,3,2,1411,5600,33825144,-118316407,1952,517011,96159,2,0,2,7,0
17128,12599452,Torrance,Los Angeles,1,2,1,1264,6021,33823342,-118313235,1942,282640,96159,1,0,7,7,0
17130,12600259,Torrance,Los Angeles,3,3,3,1445,132493,33827800,-118339000,1985,463952,96161,1,0,2,4,0
17131,12600359,Torrance,Los Angeles,3,2,3,1184,94738,33827800,-118339000,1985,226980,96161,1,0,2,4,0
17132,12600986,Torrance,Los Angeles,3,2,3,1185,143898,33825000,-118337000,1987,328874,96161,1,0,2,4,0
17133,12601086,Torrance,Los Angeles,3,2,3,1185,188407,33825000,-118337000,1987,363007,96161,1,1,2,4,0
17134,12601209,Torrance,Los Angeles,1,3,1,1279,7501,33830104,-118332101,1951,125621,96161,1,0,2,7,0
17135,12601347,Torrance,Los Angeles,2,3,2,1700,7001,33830888,-118335502,1950,227170,96161,1,0,7,7,0
17136,12601385,Torrance,Los Angeles,2,2,2,973,122094,33830300,-118340000,1962,188416,96161,1,0,2,7,0
17137,12601743,Torrance,Los Angeles,3,2,3,1834,129250,33827800,-118330000,1984,525289,96161,1,0,2,4,1
17138,12602112,Torrance,Los Angeles,3,3,3,2009,142532,33823600,-118333000,1993,627059,96163,1,1,2,4,0
17139,12602981,Torrance,Los Angeles,3,2,3,1185,175929,33824800,-118335000,1989,321580,96161,1,1,2,4,0
17140,12603104,Torrance,Los Angeles,3,3,3,1404,155257,33825000,-118337000,1989,373900,96161,1,0,2,4,0
17141,12603203,Torrance,Los Angeles,3,3,3,2393,4176,33825189,-118329192,1991,647394,96161,1,0,2,4,0
17142,12603894,Torrance,Los Angeles,2,3,2,1589,5656,33815075,-118311221,1971,90937,96159,1,0,2,4,0
17143,12604385,Torrance,Los Angeles,3,3,3,1716,6246,33835287,-118339429,1951,315369,96161,1,0,7,7,1
17144,12604508,Torrance,Los Angeles,2,4,2,1746,5500,33833166,-118342612,1955,734000,96161,1,0,2,7,0
17145,12604608,Torrance,Los Angeles,2,5,2,1558,5952,33831794,-118339256,1955,691000,96161,1,0,2,7,0
17146,12604677,Torrance,Los Angeles,2,3,2,1693,4952,33832550,-118337037,1954,735000,96161,1,0,2,7,0
17147,12604723,Torrance,Los Angeles,2,3,2,1665,5720,33833319,-118334409,1951,104407,96161,1,0,2,7,0
17148,12604823,Torrance,Los Angeles,3,4,3,2097,6240,33835487,-118338407,1951,190413,96161,1,0,2,7,0
17149,12604923,Torrance,Los Angeles,2,3,2,1502,5768,33834933,-118333960,1951,650646,96161,1,0,7,7,0
17150,12605084,Torrance,Los Angeles,2,4,2,2107,7351,33834639,-118332156,1946,821735,96161,1,0,7,7,0
17151,12606175,Torrance,Los Angeles,2,4,2,1932,5346,33830554,-118354502,1956,378634,96161,1,0,7,7,0
17152,12606298,Torrance,Los Angeles,3,4,3,1838,5292,33826588,-118355951,1964,705443,96161,1,0,2,4,0
17153,12606421,Torrance,Los Angeles,2,3,2,1710,5633,33828350,-118358525,1956,116107,96161,1,0,7,7,0
17154,12606765,Torrance,Los Angeles,3,5,3,2334,5281,33822032,-118349506,1954,869849,96163,1,0,2,7,0
17155,12606834,Torrance,Los Angeles,4,5,4,3886,6635,33822357,-118347664,1987,619523,96163,1,0,2,4,0
17156,12606957,Torrance,Los Angeles,2,4,2,1991,7896,33824516,-118343985,1954,390008,96163,1,0,7,7,0
17157,12607057,Torrance,Los Angeles,2,3,2,1320,5925,33822058,-118343794,1954,663052,96163,1,0,7,7,0
17158,12607272,Torrance,Los Angeles,3,5,3,2945,5815,33821269,-118351875,1977,293123,96163,1,0,2,4,0
17159,12607497,Torrance,Los Angeles,2,1,2,1117,986080,33820441,-118340977,1963,415739,96163,1,0,2,4,1
17160,12607597,Torrance,Los Angeles,2,2,2,1117,986080,33820500,-118342000,1963,179675,96163,1,0,2,4,1
17161,12608204,Torrance,Los Angeles,3,4,3,2337,10025,33817554,-118338413,1963,142960,96163,1,0,2,4,0
17162,12608304,Torrance,Los Angeles,3,4,3,2213,6171,33817272,-118338981,1963,170667,96163,1,1,2,4,0
17163,12608908,Torrance,Los Angeles,2,4,2,1440,5130,33817584,-118318354,1960,79586,96159,1,0,2,4,0
17164,12609522,Torrance,Los Angeles,2,5,2,2591,4881,33808917,-118325780,1954,343795,96159,1,0,2,7,0
17165,12609768,Torrance,Los Angeles,2,4,2,1310,5326,33811069,-118320486,1955,121521,96159,1,0,2,7,0
17166,12609791,Torrance,Los Angeles,2,4,2,1531,5276,33810339,-118321312,1955,345659,96159,1,0,2,4,0
17167,12609937,Torrance,Los Angeles,2,3,2,1190,5693,33812494,-118314382,1969,442715,96159,1,0,2,4,0
17168,12610098,Torrance,Los Angeles,2,3,2,1721,5723,33813665,-118315646,1964,637888,96159,1,0,2,4,0
17169,12610650,Northridge,Los Angeles,2,3,2,1316,6501,33806196,-118307280,1955,405639,96217,1,0,2,7,0
17170,12610773,Northridge,Los Angeles,1,3,1,1079,5547,33802792,-118307136,1952,248788,96217,1,0,7,7,0
17171,12610873,Northridge,Los Angeles,2,4,2,1368,6051,33799953,-118307592,1950,179133,96217,1,0,7,7,0
17172,12614191,Torrance,Los Angeles,3,4,3,3738,5333,33817502,-118351712,1990,877954,96163,1,0,2,1,0
17173,12614328,Torrance,Los Angeles,3,4,3,2415,6010,33815876,-118352313,1965,141529,96163,1,0,2,4,0
17174,12614473,Torrance,Los Angeles,2,2,2,1173,26478,33806300,-118353000,1980,313424,96163,1,0,2,4,0
17175,12614816,Torrance,Los Angeles,2,4,2,1861,6510,33821781,-118332773,1960,892000,96163,1,0,20,7,1
17176,12614916,Torrance,Los Angeles,2,3,2,1470,9899,33817831,-118330725,1960,107864,96163,1,0,2,7,0
17177,12615062,Torrance,Los Angeles,2,3,2,1532,6484,33813874,-118327679,1963,117460,96163,1,0,2,4,0
17178,12615108,Torrance,Los Angeles,3,4,3,2404,7569,33814177,-118332114,1965,182652,96163,1,0,2,4,1
17179,12616833,Long Beach,Los Angeles,1,3,1,985,5394,33803260,-118208788,1945,285008,96244,1,0,7,7,0
17180,12617025,Long Beach,Los Angeles,3,2,3,1968,4941,33801861,-118213134,1947,57680,96244,1,0,7,7,0
17181,12617109,Long Beach,Los Angeles,3,4,3,1667,7101,33799791,-118213136,1943,165944,96244,2,0,2,7,0
17182,12617508,Long Beach,Los Angeles,1,3,1,1303,5497,33803448,-118217012,1929,207673,96244,1,0,7,7,0
17183,12617899,Long Beach,Los Angeles,2,4,2,1102,26956,33798300,-118219000,1971,109734,96244,1,0,7,7,0
17184,12618440,Northridge,Los Angeles,2,4,2,1631,5908,33800241,-118262640,1938,331493,96228,2,0,2,7,0
17185,12618463,Northridge,Los Angeles,1,2,1,709,3076,33799992,-118260548,1962,244029,96228,1,0,7,7,0
17186,12618586,Northridge,Los Angeles,1,3,1,1012,4999,33802474,-118258137,1944,42385,96228,1,0,7,7,0
17187,12618655,Northridge,Los Angeles,3,4,3,1468,5028,33804130,-118256771,1944,279992,96228,1,0,7,7,0
17188,12619083,Northridge,Los Angeles,2,3,2,1300,5093,33801547,-118263894,1958,64077,96229,1,0,2,7,0
17189,12619129,Northridge,Los Angeles,2,3,2,1246,5297,33802928,-118264396,1958,376372,96229,1,0,2,7,0
17190,12622508,Northridge,Los Angeles,1,2,1,714,7286,33795008,-118302458,1923,178406,96210,1,0,7,7,0
17191,12623500,Northridge,Los Angeles,5,8,5,3464,4835,33790685,-118299664,1988,564282,96210,4,0,2,7,0
17192,12623523,Northridge,Los Angeles,2,3,2,1261,5500,33787054,-118304529,1950,136786,96210,1,0,7,7,0
17193,12623805,Northridge,Los Angeles,3,3,3,1620,99544,33786224,-118299699,1999,304827,96210,1,0,2,4,0
17194,12624163,Northridge,Los Angeles,1,3,1,1052,7441,33784671,-118308322,1947,453050,96210,1,0,7,7,0
17195,12624255,Northridge,Los Angeles,2,2,2,2165,7436,33784660,-118303385,1948,578479,96210,1,0,7,7,0
17196,12624278,Northridge,Los Angeles,2,3,2,1432,6002,33784390,-118301530,1905,173081,96210,1,0,7,7,0
17197,12624641,Northridge,Los Angeles,2,2,2,2389,5972,33780122,-118303336,1952,381037,96210,1,0,2,7,0
17198,12624741,Northridge,Los Angeles,3,4,3,2684,5831,33781111,-118306667,1989,268394,96210,1,0,2,4,0
17199,12624764,Northridge,Los Angeles,1,2,1,871,5407,33781014,-118307289,1942,430000,96210,1,0,7,7,0
17200,12625585,Northridge,Los Angeles,2,2,2,979,224706,33791802,-118282853,1980,233000,96228,1,1,2,7,1
17201,12625685,Northridge,Los Angeles,1,2,1,919,184901,33792280,-118283591,1980,156093,96228,1,1,2,7,1
17202,12625822,Northridge,Los Angeles,2,2,2,903,32552,33793204,-118287713,1986,202956,96210,1,0,2,7,0
17203,12626189,Northridge,Los Angeles,2,2,2,1188,4602,33798168,-118277383,1950,245597,96228,1,0,7,7,0
17204,12626801,Northridge,Los Angeles,1,3,1,1283,5407,33793878,-118273499,1933,299943,96228,1,0,7,7,0
17205,12626862,Northridge,Los Angeles,3,5,3,1672,5433,33793588,-118271895,1956,103956,96228,1,0,7,7,0
17206,12627436,Northridge,Los Angeles,2,3,2,1344,5329,33787600,-118273131,1964,58495,96228,1,0,7,7,0
17207,12627474,Northridge,Los Angeles,1,3,1,996,5851,33786725,-118274769,1925,181665,96228,1,0,7,7,0
17208,12627520,Northridge,Los Angeles,2,4,2,1504,5851,33787180,-118275547,1956,70808,96228,1,0,7,4,0
17210,12628643,Northridge,Los Angeles,3,5,3,1844,7181,33777344,-118268220,1954,268022,96228,2,0,2,7,0
17211,12628696,Northridge,Los Angeles,2,3,2,1464,6998,33780212,-118269895,1922,247633,96228,2,0,2,7,0
17212,12629542,Northridge,Los Angeles,1,2,1,792,4801,33773465,-118269034,1951,40337,96228,1,0,7,7,0
17213,12630364,Northridge,Los Angeles,2,2,2,964,24453,33790400,-118264000,1983,173000,96228,1,0,2,7,0
17214,12630762,Northridge,Los Angeles,3,4,3,2497,7643,33784381,-118262816,1979,399000,96228,1,0,2,4,0
17215,12631114,Northridge,Los Angeles,2,4,2,2496,5485,33795538,-118264382,1929,258540,96228,1,0,7,7,0
17216,12631214,Northridge,Los Angeles,4,6,4,2660,5550,33795260,-118267586,1929,410000,96228,2,0,2,7,0
17217,12631360,Northridge,Los Angeles,1,2,1,1117,5551,33794439,-118266974,1952,320000,96228,1,0,7,7,0
17218,12632194,Northridge,Los Angeles,2,3,2,1346,5156,33792809,-118256210,1960,283628,96228,1,0,2,7,0
17219,12632317,Northridge,Los Angeles,2,3,2,1346,5001,33793952,-118258042,1960,60331,96228,1,0,2,7,0
17220,12632581,Northridge,Los Angeles,1,2,1,802,8481,33783855,-118259769,1922,137490,96228,1,0,7,7,0
17221,12632913,Northridge,Los Angeles,1,2,1,816,5906,33784186,-118255093,1918,222930,96228,1,0,2,7,0
17222,12633600,Northridge,Los Angeles,3,3,3,1709,5667,33788490,-118250218,1930,327282,96228,3,0,2,7,0
17223,12634005,Northridge,Los Angeles,4,6,4,2996,7897,33789678,-118244892,1913,693605,96228,3,0,2,7,0
17225,12636605,Long Beach,Los Angeles,1,3,1,1071,4994,33796127,-118212627,1941,289983,96244,1,0,7,7,0
17226,12636705,Long Beach,Los Angeles,1,2,1,1254,5459,33796512,-118208792,1939,306205,96244,1,0,7,7,0
17227,12636828,Long Beach,Los Angeles,1,2,1,1059,5396,33793847,-118208802,1939,45623,96244,1,0,7,7,0
17229,12637035,Long Beach,Los Angeles,1,2,1,800,2972,33793302,-118210110,1950,27287,96244,1,0,7,7,0
17230,12637096,Long Beach,Los Angeles,4,12,4,4104,7794,33792300,-118208220,1976,584181,96244,4,0,2,7,0
17231,12638261,Northridge,Los Angeles,2,4,2,1574,5036,33813584,-118303483,1969,497000,96210,1,0,2,7,0
17232,12638453,Northridge,Los Angeles,3,4,3,1792,5164,33811729,-118301648,1969,89092,96210,1,0,2,7,0
17233,12640549,Northridge,Los Angeles,2,5,2,2010,16146,33765847,-118295258,1964,97868,96221,1,0,2,4,0
17234,12640718,Northridge,Los Angeles,2,3,2,1328,5727,33762400,-118300814,1961,340812,96221,1,0,2,7,0
17235,12640841,Northridge,Los Angeles,2,3,2,1546,5737,33762472,-118298989,1961,535394,96221,1,0,2,7,0
17236,12640941,Northridge,Los Angeles,2,4,2,1430,5355,33761443,-118296061,1961,221963,96221,1,0,2,7,0
17237,12641533,Northridge,Los Angeles,3,2,3,1429,466064,33764182,-118307920,1979,211905,96222,1,0,2,4,0
17238,12642025,Northridge,Los Angeles,3,2,3,1572,167014,33762473,-118307745,1976,412860,96222,1,1,2,4,1
17239,12643075,Northridge,Los Angeles,3,3,3,1758,206986,33756900,-118304000,1982,324813,96222,1,0,2,4,1
17240,12643444,Northridge,Los Angeles,2,2,2,961,249561,33757200,-118308000,1987,276000,96222,1,1,2,4,0
