zpid,bathrooms,bedrooms,fullbathrooms,finishedSqFt,lotsizeSqFt,yearbuilt,latitude,longitude,cityid,countyid,zipcpde,rooms,units,airconditiontype,heatsystemtype,buildingquality,pools,amount
12821008,3,3,3,2144,9063,1962,34018697,-117990382,45602,3101,96489,0,1,,2,4,1,263065
12821368,6,6,6,5675,43979,2003,33998508,-117985402,45602,3101,96489,0,1,1,2,1,,1107602
12821512,5,4,5,2457,33370,1934,33998261,-117994639,45602,3101,96489,0,1,1,2,4,1,466162
12821680,3,3,3,1562,189481,1981,33992800,-117971000,45602,3101,96489,0,1,1,2,4,,387592
12821703,2,4,2,1617,9256,1962,33991050,-117972683,45602,3101,96489,0,1,,2,4,,582489
12821949,3,3,3,1741,8856,1962,33992626,-117977937,45602,3101,96489,0,1,,2,4,,188343
12821995,3,2,3,2188,22012,1947,33995721,-117985864,45602,3101,96489,0,1,,2,4,,104319
12822118,2,4,2,1859,11305,1961,33992862,-117982793,45602,3101,96489,0,1,,2,4,,93128
12822264,3,4,3,1808,10151,1961,33988965,-117977649,45602,3101,96489,0,1,,2,4,1,620000
12822410,3,5,3,2172,9277,1962,33990988,-117974126,45602,3101,96489,0,1,,2,4,1,346744
12822602,3,3,3,2098,3064,1977,33953410,-117998918,14634,3101,96173,0,1,1,2,4,,586385
12822763,3,3,3,2753,20887,1958,33952055,-117996804,14634,3101,96171,0,1,1,2,1,1,498069
12823039,3,5,3,3003,21007,1965,33955438,-117985003,14634,3101,96171,0,1,,2,4,1,952000
12823062,3,5,3,2687,19557,1965,33956844,-117986722,14634,3101,96171,0,1,,2,4,1,402664
12823154,1,3,1,1134,6930,1951,33944825,-118007221,14634,3101,96171,0,1,,7,7,,406000
12823807,2,3,2,1675,6673,1952,33945169,-118004228,14634,3101,96171,0,1,,2,7,,223587
12824014,1,3,1,1222,6119,1954,33938699,-118005970,118225,3101,96172,0,1,,2,7,1,103993
12824459,2,2,2,1025,57293,1987,33936100,-118015000,118225,3101,96172,0,1,1,2,7,1,114494
12825511,2,3,2,1203,6550,1954,33933970,-118001097,118225,3101,96172,0,1,,7,7,,350548
12825611,2,3,2,1321,6981,1954,33934305,-118004193,118225,3101,96172,0,1,,7,7,1,443617
12826087,2,3,2,1554,6826,1959,33932160,-118007733,118225,3101,96172,0,1,,2,7,,78900
12826156,2,3,2,1372,6916,1953,33935765,-117998897,14634,3101,96172,0,1,,2,7,,437702
12826248,1,2,1,1062,6908,1952,33934028,-117996645,14634,3101,96172,0,1,,7,7,,58290
12826348,1,3,1,1080,7199,1952,33931684,-117996594,14634,3101,96172,0,1,,2,7,1,170543
12826870,2,4,2,1846,6493,1955,33938439,-117996019,14634,3101,96171,0,1,,2,4,,479700
12827225,2,2,2,1323,6502,1953,33940922,-117987064,14634,3101,96171,0,1,,2,7,,268548
12827421,2,3,2,1730,6161,1953,33937057,-117986043,14634,3101,96171,0,1,,2,7,1,281647
12827521,2,3,2,1291,6215,1953,33938803,-117987762,14634,3101,96171,0,1,,2,7,,470000
12827621,2,3,2,1255,6286,1952,33938664,-117989870,14634,3101,96171,0,1,,2,7,,343243
12827867,2,3,2,1366,5999,1956,33934826,-117990634,14634,3101,96171,0,1,,2,7,1,480000
12827967,2,4,2,1225,7167,1956,33933588,-117986680,14634,3101,96171,0,1,,2,7,1,287963
12828392,5,4,5,2012,7245,1954,33935667,-117982345,14634,3101,96171,0,1,1,2,4,,509989
12828492,2,3,2,1535,7410,1960,33934095,-117980606,14634,3101,96171,0,1,,2,4,,333905
12828561,3,3,3,2716,3976,1990,33932526,-117977644,14634,3101,96171,0,1,1,2,4,,303960
12828630,2,3,2,1638,7818,1958,33932426,-117982145,14634,3101,96171,0,1,,2,4,,491000
12828722,2,3,2,1701,15189,1968,33935382,-117976454,18874,3101,96171,0,1,,2,4,,85014
12828921,2,4,2,1951,7477,1957,33930716,-117978272,14634,3101,96171,0,1,,2,4,,117789
12829090,2,3,2,1559,3964,1984,33929029,-117975745,18874,3101,96171,0,1,,2,7,,300172
12829458,4,5,4,3656,20076,1953,33943494,-117986107,14634,3101,96171,0,2,,,4,,400398
12829634,1,3,1,1440,9124,1955,33947564,-117988819,14634,3101,96171,0,1,,2,7,,412516
12829772,3,3,3,1912,11290,1953,33945030,-117989825,14634,3101,96171,0,1,1,2,4,1,249965
12829795,2,3,2,2056,12988,1957,33945896,-117988259,14634,3101,96171,0,1,,2,4,,620000
12829941,2,3,2,1567,9624,1955,33946727,-117982601,14634,3101,96171,0,1,,2,7,1,307312
12830041,2,4,2,2343,7781,1953,33945470,-117975911,18874,3101,96171,0,1,,2,7,1,217989
12830141,2,4,2,1718,19204,1958,33949168,-117979870,14634,3101,96171,0,1,,2,4,,278987
12830394,2,2,2,1428,50726,1955,33950085,-117986593,14634,3101,96171,0,1,,2,4,1,321151
12830524,2,2,2,2160,17854,1956,33948966,-117973807,14634,3101,96171,0,1,1,2,4,,708900
12830892,2,3,2,1649,24498,1947,33955262,-117972313,18875,3101,96186,0,1,1,2,4,,143596
12830953,1,2,1,1070,63538,1907,33950123,-117967911,18875,3101,96186,0,1,,7,7,,426400
12831022,3,4,3,4844,40292,1987,33952780,-117962171,18875,3101,96186,0,1,1,2,4,1,1254122
12831037,3,3,3,1883,12101,1958,33949083,-117966723,14634,3101,96171,0,1,,2,4,1,463464
12831489,2,4,2,2251,10159,1960,33946943,-117963118,,3101,96186,0,1,,2,4,1,390038
12831924,1,2,1,2535,42406,1947,33963918,-117955796,18875,3101,96186,0,1,,2,7,,266368
12832397,2,3,2,1599,10771,1958,33981111,-117969382,45602,3101,96489,0,1,1,2,4,,95390
12833227,2,4,2,1200,6650,1956,34004696,-117949311,45602,3101,96489,0,1,,7,7,,86622
12833764,2,4,2,1169,6186,1955,34002022,-117955800,45602,3101,96489,0,1,,7,7,,49316
12833887,2,4,2,1240,6164,1956,34000996,-117955741,45602,3101,96489,0,1,1,2,7,,304540
12834033,2,4,2,1242,5998,1955,34000365,-117957049,45602,3101,96489,0,1,,2,7,,240106
12834133,2,4,2,1200,6209,1955,34001014,-117958911,45602,3101,96489,0,1,,2,7,,264266
12834279,2,4,2,1200,7348,1955,33996256,-117958465,45602,3101,96489,0,1,,2,7,,357256
12834671,2,3,2,1450,6064,1955,34005656,-117962938,45602,3101,96489,0,1,,2,7,,58291
12834840,2,3,2,1410,5898,1956,33999766,-117965610,45602,3101,96489,0,1,,2,7,,366808
12834940,2,4,2,1639,6221,1956,33998583,-117964501,45602,3101,96489,0,1,,2,7,,63396
12835344,2,3,2,1128,5941,1955,34008518,-117961570,45602,3101,96489,0,1,,2,7,,182228
12835467,1,3,1,975,6488,1954,34007289,-117958552,45602,3101,96489,0,1,,7,7,,208781
12835804,3,3,3,1575,12508,1991,34020900,-117951000,39306,3101,96488,0,1,1,2,4,,247965
12836551,2,3,2,1412,5942,1962,34017561,-117942753,39306,3101,96488,0,1,,2,7,,377919
12836651,2,3,2,1476,5897,1962,34017323,-117943236,39306,3101,96488,0,1,,2,7,,146219
12837104,2,4,2,1410,12906,1963,34021493,-117939208,39306,3101,96488,0,1,,2,7,,201378
12837150,2,3,2,1286,1340,1973,34019474,-117942168,39306,3101,96488,0,1,,2,7,1,297000
12837303,3,3,3,1802,2369,1989,34022512,-117942464,39306,3101,96488,0,1,1,2,4,,216856
12837687,2,3,2,1141,7120,1957,34031317,-117925293,118694,3101,96488,0,1,1,2,7,,46667
12837994,2,4,2,1181,6135,1957,34028563,-117916057,14542,3101,96488,0,1,,7,7,,263133
12838185,2,4,2,1225,6153,1954,34033720,-117940396,39306,3101,96488,0,1,,7,7,,357000
12838285,2,4,2,1617,6067,1954,34032697,-117937381,,3101,96488,0,1,,7,7,,365540
12838385,2,3,2,1067,7288,1959,34028348,-117941701,39306,3101,96488,0,1,,7,7,,170042
12839035,1,3,1,930,6463,1955,34030289,-117944455,39306,3101,96488,0,1,,2,7,,320000
12839058,1,3,1,1178,6188,1955,34028351,-117944294,39306,3101,96488,0,1,,7,7,,271725
12839227,1,2,1,780,6811,1952,34037718,-117933799,118694,3101,96488,0,1,,7,7,,154518
12839250,1,2,1,1382,9341,1952,34036639,-117935975,118694,3101,96488,0,1,,7,7,,224761
12839334,3,5,3,1810,14050,1950,34039029,-117937977,118694,3101,96488,0,1,1,2,7,,402214
12839632,3,3,3,1372,18009,1985,34040477,-117947486,39306,3101,96488,0,1,1,2,4,,210044
12839793,2,4,2,1200,6088,1959,33984739,-117899439,22827,3101,96492,0,1,,2,7,,456440
12839862,2,4,2,1604,5814,1960,33985670,-117897537,22827,3101,96492,0,1,,2,7,,145466
12839962,2,3,2,1213,6703,1960,33981742,-117896860,22827,3101,96492,0,1,,2,7,,189950
12839985,3,4,3,1820,6577,1960,33979760,-117898455,22827,3101,96492,0,1,1,2,7,,271432
12840537,2,3,2,1515,7679,1962,34047538,-117933627,118694,3101,96488,0,1,,2,4,,327874
12840660,2,5,2,2121,13454,1948,34045346,-117938141,118694,3101,96488,0,1,,7,7,,330941
12840829,1,3,1,912,7210,1953,34046060,-117944953,118694,3101,96488,0,1,,7,7,,162602
12841013,2,3,2,1742,9752,1950,34045136,-117942716,118694,3101,96488,0,1,,7,7,1,240620
12841228,2,3,2,1231,10617,1948,34042693,-117938853,118694,3101,96488,0,1,,7,7,,49696
12841328,1,3,1,1243,8284,1950,34049863,-117939826,118694,3101,96488,0,1,,7,7,,350614
12841351,1,3,1,987,7492,1955,34048306,-117944226,118694,3101,96488,0,1,,7,7,,218546
12841474,2,3,2,1550,6425,1960,33976364,-117895474,22827,3101,96492,0,1,,2,7,,99850
12841574,2,3,2,1150,6805,1960,33974577,-117896619,22827,3101,96492,0,1,,2,7,,179997
12841797,2,4,2,1520,6005,1963,33970690,-117898214,22827,3101,96492,0,1,1,2,7,,228259
12841897,3,4,3,2467,7882,1963,33969136,-117903544,22827,3101,96492,0,1,1,2,4,1,344352
12842158,2,3,2,1420,6164,1956,34026095,-117920374,118694,3101,96488,0,1,,2,7,,327874
12842571,2,4,2,1153,6567,1958,34010967,-117931776,39306,3101,96488,0,1,,7,7,,175485
12842640,1,3,1,1014,8731,1956,34015608,-117933361,39306,3101,96488,0,1,,7,7,,170042
12843824,3,5,3,2578,16372,1970,33976465,-117916531,22827,3101,96492,0,1,1,2,4,,225665
12843947,2,4,2,2180,8171,1965,33978281,-117909923,22827,3101,96492,0,1,,2,4,,219686
12843970,3,5,3,2380,11243,1966,33980517,-117913984,22827,3101,96492,0,1,,2,4,,593000
12844339,3,4,3,2650,15789,1989,33988345,-117909162,22827,3101,96492,0,1,1,2,4,,716375
12844715,3,4,3,3078,7484,1982,33986322,-117915430,22827,3101,96492,0,1,1,2,4,,719551
12844815,3,4,3,2569,9022,1983,33986828,-117917337,22827,3101,96492,0,1,1,2,4,,389576
12844915,2,4,2,1820,10046,1988,33983580,-117920452,22827,3101,96492,0,1,1,2,4,,723000
12845161,3,3,3,2179,9579,1984,33973524,-117914290,22827,3101,96492,0,1,1,2,4,,593170
12845261,3,4,3,3302,11436,1985,33973533,-117918355,22827,3101,96492,0,1,1,2,4,,414060
12845467,3,3,3,6421,41403,1999,33963402,-117939742,18875,3101,96186,0,1,,20,4,1,1881183
12845796,4,4,4,3060,43394,1991,33961262,-117925929,18875,3101,96186,0,1,,2,4,,812404
12845879,2,2,2,1456,21047,1950,33948724,-117926577,18875,3101,96186,0,1,,2,4,1,97869
12845994,3,2,3,3116,44409,1957,33949857,-117937973,18875,3101,96186,0,1,,2,1,1,613070
12846063,3,4,3,3197,31284,1986,33947345,-117930758,18875,3101,96186,0,1,1,2,4,1,631092
12846339,2,3,2,1080,6346,1961,33973851,-117901014,22827,3101,96492,0,1,,7,7,,325129
12846439,3,4,3,2044,17496,1961,33973613,-117908459,22827,3101,96492,0,1,1,2,4,,245709
12846562,3,5,3,2898,6141,1995,33978741,-117904914,22827,3101,96492,0,1,1,2,4,,467191
12846731,3,5,3,3610,7544,1961,33975117,-117907530,22827,3101,96492,0,1,1,2,7,,352331
12846898,2,3,2,1240,7831,1971,33970893,-117892886,22827,3101,96492,0,1,1,2,7,,413496
12847450,2,3,2,1478,8830,1984,33974126,-117884459,22827,3101,96492,0,1,1,2,4,,455514
12847550,2,4,2,1789,43914,1984,33972275,-117881443,22827,3101,96492,0,1,1,2,4,,236761
12847673,3,4,3,1981,12578,1985,33974707,-117860136,22827,3101,96522,0,1,1,2,4,,655000
12847865,3,5,3,2453,12935,1986,33972660,-117874155,22827,3101,96492,0,1,1,2,4,,280836
12847957,3,3,3,1953,17913,1987,33977392,-117867457,22827,3101,96492,0,1,1,2,4,,755000
12847980,3,3,3,1962,11749,1987,33973376,-117869967,22827,3101,96492,0,1,1,2,4,,644729
12848103,3,4,3,2706,21375,1989,33970979,-117866391,22827,3101,96492,0,1,1,2,4,,553125
12848149,3,3,3,1953,10052,1988,33972580,-117871915,22827,3101,96492,0,1,1,2,4,,669842
12848249,3,4,3,2891,10787,1997,33972171,-117886078,22827,3101,96492,0,1,1,2,4,,922148
12848395,3,4,3,2692,8540,1989,33967306,-117901765,22827,3101,96492,0,1,1,2,4,,593938
12848587,4,4,4,3013,6592,1992,33959077,-117914592,,3101,96492,0,1,1,2,1,,816259
12848687,3,4,3,2712,7339,1997,33970815,-117889462,22827,3101,96492,0,1,1,2,4,,441770
12848956,3,4,3,2632,10419,1998,33960239,-117902957,,3101,96492,0,1,1,2,4,,536605
12849056,5,6,5,3551,11467,1997,33957877,-117904986,,3101,96492,0,1,1,2,4,,576593
12849332,5,6,5,3551,11869,1997,33959352,-117900480,,3101,96492,0,1,1,2,4,,1204392
12849639,4,4,4,3046,5032,1997,33967423,-117852740,22827,3101,96505,0,1,1,2,4,,442404
12849961,2,3,2,1480,7103,1959,33991171,-117904785,22827,3101,96492,0,1,,7,7,,199014
12850084,2,3,2,1246,4162,1973,33992040,-117900065,22827,3101,96492,0,1,1,2,7,,307381
12850184,2,3,2,1125,7156,1959,33991040,-117908834,22827,3101,96492,0,1,,7,7,,63678
12850522,6,7,6,3170,5675,1976,33986007,-117903690,22827,3101,96492,0,3,1,,7,,179372
12850782,3,4,3,1626,7133,1962,33980340,-117889529,22827,3101,96492,0,1,1,2,7,,337410
12851573,2,3,2,1771,13029,1982,33980891,-117873868,22827,3101,96492,0,1,1,2,4,,248375
12851619,2,3,2,2145,7558,1976,33983862,-117880502,22827,3101,96492,0,1,,2,4,1,95207
12851834,2,3,2,1330,5914,1964,33981543,-117879523,22827,3101,96492,0,1,,2,7,,216925
12851934,2,4,2,1452,6484,1964,33977856,-117881994,22827,3101,96492,0,1,,2,7,1,406143
12852357,2,3,2,1178,7854,1974,33984106,-117872821,22827,3101,96492,0,1,1,2,7,,313790
12852457,2,4,2,1438,5784,1976,33985266,-117877525,22827,3101,96492,0,1,,2,7,,155174
12852701,3,3,3,3441,58221,1937,34064059,-117862366,24245,3101,96475,0,1,1,2,4,1,649778
12853122,4,4,4,3605,26408,1985,34049434,-117873881,14542,3101,96524,0,1,1,2,4,,703595
12853329,2,3,2,1417,11405,1985,34025329,-117791994,24384,3101,96505,0,1,1,2,4,1,268906
12853429,2,4,2,1740,16281,1968,34021937,-117795679,24384,3101,96505,0,1,1,2,4,1,420089
12853529,3,4,3,2077,6356,1977,34019710,-117801625,24384,3101,96505,0,1,,2,4,,436259
12853767,3,4,3,1760,8662,1964,34022631,-117797237,24384,3101,96505,0,1,,2,7,1,233357
12853867,2,4,2,1640,8581,1960,34025703,-117800647,24384,3101,96505,0,1,1,2,7,,267266
12854205,3,4,3,1787,20068,1987,34021469,-117787602,24384,3101,96505,0,1,1,2,7,,646561
12854428,2,3,2,1412,7621,1987,34019968,-117790589,24384,3101,96505,0,1,1,2,7,1,305633
12854651,3,3,3,2001,7170,1989,34015199,-117790103,24384,3101,96505,0,1,1,2,4,,373942
12854774,2,4,2,1620,8939,1961,34025495,-117803400,24384,3101,96505,0,1,1,2,7,,485510
12854920,2,3,2,1300,7999,1963,33982740,-117835361,24384,3101,96505,0,1,1,2,7,,265985
12855356,2,3,2,1280,7373,1963,33970047,-117841689,24384,3101,96505,0,1,,2,7,,430335
12855922,3,5,3,3324,22400,1962,33963451,-118001984,14634,3101,96173,0,1,,2,1,1,742022
12856683,3,5,3,2550,10329,1961,33985488,-117980185,45602,3101,96489,0,1,,2,4,,123954
12856806,3,3,3,2166,10156,1962,33984399,-117976806,45602,3101,96489,0,1,1,2,4,1,522570
12856952,3,4,3,2273,10943,1961,33982380,-117975001,45602,3101,96489,0,1,1,2,4,1,533001
12857198,3,4,3,2447,4309,1975,33980381,-117983340,45602,3101,96489,0,1,1,2,4,,236585
12857221,2,3,2,1458,13100,1974,33980995,-117979137,45602,3101,96489,0,1,1,2,4,,456247
12857343,4,4,4,4165,20882,1973,33960541,-117999295,14634,3101,96173,0,1,1,2,4,1,637182
12857481,3,5,3,2734,16641,1966,33959424,-117992330,14634,3101,96171,0,1,,2,4,1,601798
12857573,3,4,3,2390,24471,1965,33956078,-117984898,14634,3101,96171,0,1,,2,4,,184846
12857742,2,3,2,1405,7668,1976,33979729,-117974162,45602,3101,96489,0,1,,2,4,,152239
12857933,5,5,5,5500,22449,1992,33966554,-117980314,14634,3101,96173,0,1,1,2,10,1,1118881
12858085,3,4,3,2334,6036,1976,33987663,-117837300,24384,3101,96505,0,1,1,2,4,1,685639
12858554,1,2,1,837,289952,1973,33984669,-117829348,24384,3101,96505,0,1,,2,7,,140504
12858654,2,3,2,1474,6917,1971,33989197,-117826135,24384,3101,96505,0,1,1,2,7,,490361
12858754,3,4,3,2334,7059,1977,33987817,-117834449,24384,3101,96505,0,1,1,2,4,1,647637
12858831,3,5,3,2912,6446,1977,33988089,-117836699,24384,3101,96505,0,1,1,2,4,1,371775
12859169,3,2,3,1072,146501,1982,33999000,-117815000,24384,3101,96505,0,1,1,2,4,1,200593
12859315,2,4,2,2054,7088,1972,33997295,-117815454,24384,3101,96505,0,1,1,2,4,1,121947
12859584,2,3,2,1463,9835,1977,33994052,-117821775,24384,3101,96505,0,1,1,2,4,,343490
12860922,3,3,3,1685,89344,1987,34001900,-117818000,24384,3101,96505,0,1,1,2,4,,243261
12861097,3,4,3,2800,9736,1978,33984581,-117939390,45602,3101,96489,0,1,1,2,4,,690184
12861197,3,4,3,2206,9415,1978,33984792,-117942611,45602,3101,96489,0,1,1,2,4,1,340787
12861297,2,4,2,1904,6880,1976,33984462,-117945802,45602,3101,96489,0,1,,2,4,,655744
12861420,3,4,3,2456,7990,1974,33987789,-117946228,45602,3101,96489,0,1,1,2,4,1,430035
12861520,3,4,3,2020,24635,1976,33983157,-117947731,45602,3101,96489,0,1,,2,4,1,168549
12861643,3,4,3,2780,7922,1973,33983372,-117951452,45602,3101,96489,0,1,,2,4,,631527
12861743,2,3,2,2336,20839,1973,33980032,-117950677,45602,3101,96489,0,1,,2,4,1,123031
12861866,3,5,3,2688,13156,1974,33975754,-117955736,45602,3101,96489,0,1,,2,4,1,459060
12862035,2,4,2,1742,7917,1978,33985042,-117938540,45602,3101,96489,0,1,1,2,4,,522550
12862673,2,3,2,1706,7372,1984,33987734,-117935506,45602,3101,96489,0,1,1,2,4,,544308
12862942,2,2,2,913,495429,1979,33988900,-117936000,45602,3101,96489,0,1,1,2,7,1,278000
12863042,1,1,1,612,495429,1979,33988900,-117936000,45602,3101,96489,0,1,1,2,7,1,178496
12863737,2,3,2,2358,10034,1963,34111828,-117745341,30908,3101,96469,0,1,,2,4,,348536
12864144,3,3,3,1971,10180,1964,34114908,-117733220,30908,3101,96469,0,1,1,2,4,,584100
12864167,2,4,2,1933,9886,1963,34111709,-117733193,30908,3101,96469,0,1,1,2,4,1,461073
12864290,3,4,3,2585,9702,1962,34110975,-117733672,30908,3101,96469,0,1,,2,4,,666000
12864413,3,3,3,1841,10166,1956,34110583,-117729333,30908,3101,96469,0,1,1,2,4,1,501648
12864665,3,3,3,1937,9965,1956,34111861,-117736888,30908,3101,96469,0,1,,2,4,1,443143
12864765,3,3,3,1820,10134,1956,34112537,-117739887,30908,3101,96469,0,1,,2,4,1,332113
12865234,2,4,2,1954,9876,1965,34115578,-117725756,30908,3101,96469,0,1,1,2,4,,596000
12865587,2,4,2,1756,9846,1963,34119465,-117715493,30908,3101,96469,0,1,,2,7,,318350
12865610,2,3,2,1860,9882,1963,34118609,-117716249,30908,3101,96469,0,1,,2,4,,499419
12866121,3,4,3,2490,10223,1985,34118089,-117704580,30908,3101,96469,0,1,1,2,4,1,317115
12866221,2,3,2,1450,10064,1962,34113235,-117704488,30908,3101,96469,0,1,1,2,4,,487521
12866344,2,3,2,1670,8475,1977,34112231,-117703936,30908,3101,96469,0,1,,2,4,,239129
12866459,2,3,2,1670,6454,1977,34109976,-117702338,30908,3101,96469,0,1,,2,4,,461300
12866482,3,3,3,1780,1968,1981,34113312,-117700975,30908,3101,96469,0,1,1,2,4,,220195
12866582,3,4,3,2622,9766,1981,34118073,-117700722,30908,3101,96469,0,1,1,2,4,,599394
12867685,1,3,1,1260,7569,1931,34103182,-117722067,30908,3101,96469,0,1,,7,7,,495000
12867884,2,4,2,1812,10127,1959,34105239,-117732533,30908,3101,96469,0,1,,2,4,1,214179
12868183,2,4,2,2119,9859,1961,34097675,-117728973,30908,3101,96469,0,1,1,2,4,,318640
12868252,1,1,1,680,355089,1979,34095100,-117733000,20008,3101,96507,0,1,,7,7,1,97750
12868352,2,2,2,955,355089,1979,34095100,-117733000,20008,3101,96507,0,1,,7,7,1,107455
12868420,2,3,2,1508,2161,1964,34091992,-117729947,30908,3101,96469,0,1,1,2,4,,199118
12868595,2,3,2,1554,8320,1940,34090694,-117719605,30908,3101,96469,0,2,,,7,,378044
12868752,6,7,6,3416,12483,1960,34097359,-117721329,30908,3101,96469,0,2,1,,4,,101801
12868985,2,4,2,1291,7646,1957,34090946,-117716038,30908,3101,96469,0,1,,7,7,,44421
12869295,1,2,1,937,7369,1950,34092542,-117710622,30908,3101,96469,0,1,1,2,7,,240711
12869341,2,3,2,1204,9041,1956,34090749,-117712048,30908,3101,96469,0,1,,7,7,,254430
12869824,2,4,2,1683,7744,1959,34086633,-117711645,30908,3101,96469,0,1,,2,7,1,60333
12869924,1,3,1,1222,9480,1952,34086978,-117713653,30908,3101,96469,0,1,,7,7,,93739
12870047,1,2,1,897,8104,1953,34089503,-117708071,30908,3101,96469,0,1,,7,7,,327868
12870613,2,3,2,1346,7825,1957,34088125,-117719798,30908,3101,96469,0,1,,2,4,,304933
12870782,2,3,2,1224,7032,1978,34089891,-117727686,30908,3101,96507,0,1,1,2,7,,336000
12870951,1,3,1,1018,6436,1956,34088642,-117731669,20008,3101,96507,0,1,,7,7,,218424
12871151,2,3,2,1068,7447,1956,34084615,-117731323,20008,3101,96507,0,1,,2,7,,143217
12871397,2,3,2,1059,6596,1955,34083818,-117733460,20008,3101,96507,0,1,,2,7,,210879
12871965,1,3,1,1096,7222,1952,34078784,-117735504,20008,3101,96507,0,1,,7,7,,178015
12872088,3,6,3,2013,12814,1978,34076978,-117729873,20008,3101,96507,0,1,1,2,4,,267848
12872211,2,3,2,1975,15902,1947,34076780,-117726637,20008,3101,96507,0,1,,7,7,1,172763
12872465,2,3,2,1293,7484,1963,34079765,-117727739,30908,3101,96507,0,1,,2,7,,308000
12872703,2,3,2,1525,7342,1962,34077146,-117722604,20008,3101,96507,0,1,,2,7,,263900
12872726,2,2,2,1036,1601,1968,34076827,-117722033,20008,3101,96507,0,1,1,2,7,,95938
12873149,2,4,2,1400,7259,1961,34069669,-117732601,20008,3101,96507,0,1,,2,7,1,265281
12873618,2,3,2,1630,6440,1955,34069337,-117725613,20008,3101,96507,0,1,,2,7,,149978
12874010,2,3,2,1266,7462,1959,34072197,-117722833,20008,3101,96507,0,1,,2,7,1,271724
12874340,1,3,1,1514,8032,1952,34080043,-117712339,30908,3101,96469,0,1,,7,7,,192527
12874532,2,3,2,1314,9255,1953,34078405,-117715648,20008,3101,96507,0,1,,2,7,,266397
12874801,1,3,1,988,7203,1952,34073290,-117715632,20008,3101,96507,0,1,,7,7,,168616
12875177,2,2,2,898,3417,1940,34063849,-117734461,20008,3101,96507,0,1,,7,7,,131500
12875483,2,2,2,1255,8175,1953,34066107,-117725175,20008,3101,96507,0,1,,2,7,,257151
12875973,1,2,1,1632,5830,1964,34061635,-117730641,20008,3101,96507,0,2,,,7,,268646
12876535,3,3,3,2038,18907,1942,34054100,-117732247,20008,3101,96506,0,2,,,7,,101742
12876565,1,2,1,869,7032,1950,34052569,-117731275,20008,3101,96506,0,1,,7,7,,108687
12877172,4,8,4,4400,11210,1964,34043947,-117733690,20008,3101,96506,0,4,,,7,,409772
12877354,2,4,2,1428,9211,1980,34040544,-117733835,20008,3101,96506,0,1,1,2,7,,131291
12877813,3,3,3,2024,4328,1997,34043887,-117736345,20008,3101,96506,0,1,1,2,4,1,236166
12877859,2,4,2,1278,7247,1964,34035755,-117737252,20008,3101,96506,0,1,,2,7,,45642
12878042,2,4,2,1388,7995,1963,34036076,-117733300,20008,3101,96506,0,1,,2,7,,305500
12878179,2,3,2,1614,6219,1947,34032268,-117733147,20008,3101,96506,0,1,,7,7,,184921
12878471,2,4,2,1240,7155,1970,34036320,-117732134,20008,3101,96506,0,1,,2,7,,283793
12878494,2,3,2,1088,7043,1970,34034612,-117734531,20008,3101,96506,0,1,,2,7,,160993
12878594,1,3,1,1030,6110,1953,34026843,-117737050,20008,3101,96506,0,1,,7,7,,176017
12879129,2,3,2,1867,7850,1960,34034247,-117741873,20008,3101,96506,0,1,,2,7,,190057
12879190,1,3,1,942,5954,1954,34030025,-117741057,20008,3101,96506,0,1,,7,7,,191239
12879473,2,4,2,1132,7199,1963,34027391,-117743200,20008,3101,96506,0,1,,2,7,,161989
